Year,Country,Player,Pos,Age,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90
2018,Romania,Nicolae Stanciu,MF,24,9,7,670,7.4,1,2,3,1,0,1,1,0,0.13,0.27,0.4,0.13,0.4
2018,Romania,Vlad Chiriche?,DF,28,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,R?zvan Marin,MF,21,7,7,591,6.6,1,2,3,1,0,0,0,0,0.15,0.3,0.46,0.15,0.46
2018,Romania,Bogdan Stancu,"MF,FW",30,7,7,585,6.5,2,1,3,1,1,2,0,0,0.31,0.15,0.46,0.15,0.31
2018,Romania,Alin To?ca,DF,25,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Florin Andone,FW,24,8,6,498,5.5,0,0,0,0,0,0,2,0,0,0,0,0,0
2018,Romania,Drago? Grigore,DF,31,6,6,475,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Cristian S?punaru,"DF,MF",33,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0
2018,Romania,Ovidiu Hoban,MF,35,6,5,426,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Mihai Pintilii,MF,33,4,4,339,3.8,0,0,0,0,0,0,3,0,0,0,0,0,0
2018,Romania,Adrian Popa,"MF,FW",29,5,3,256,2.8,2,0,2,2,0,0,0,0,0.7,0,0.7,0.7,0.7
2018,Romania,Cristian Ganea,DF,25,3,3,242,2.7,0,0,0,0,0,0,2,1,0,0,0,0,0
2018,Romania,Iasmin Latovlevici,"DF,MF",31,3,3,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Cosmin Mo?i,DF,33,3,2,245,2.7,0,0,0,0,0,0,2,0,0,0,0,0,0
2018,Romania,Alexandru B?lu??,MF,24,3,2,182,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2018,Romania,Constantin Budescu,"MF,FW",28,2,2,144,1.6,2,0,2,1,1,1,1,0,1.25,0,1.25,0.62,0.62
2018,Romania,Claudiu Ke?erü,FW,31,6,1,152,1.7,1,0,1,1,0,0,0,0,0.59,0,0.59,0.59,0.59
2018,Romania,Gheorghe Grozav,MF,27,2,1,121,1.3,0,1,1,0,0,0,0,0,0,0.74,0.74,0,0.74
2018,Romania,Alexandru Maxim,MF,27,2,1,100,1.1,1,0,1,1,0,0,0,0,0.9,0,0.9,0.9,0.9
2018,Romania,Mihai B?la?a,DF,23,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Ciprian Deac,MF,31,1,1,90,1,1,0,1,1,0,0,0,0,1,0,1,1,1
2018,Romania,Steliano Filip,DF,23,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Costel Pantilimon,GK,30,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Eric Bicfalvi,MF,29,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Valeric? G?man,MF,28,1,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Gabriel Enache,"DF,MF",27,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Andrei Prepeli??,MF,32,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Dorin Rotariu,"FW,MF",22,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Denis Alibec,FW,27,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Nicu?or Bancu,"DF,MF",25,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Sergiu Hanca,MF,25,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Andrei Ivan,"FW,MF",21,2,0,22,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Romania,Gabriel Torje,"FW,MF",28,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,Alexandru Ioni??,"FW,MF",23,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Romania,George ?ucudean,FW,26,1,0,8,0.1,0,1,1,0,0,0,0,0,0,11.25,11.25,0,11.25
2018,Romania,Paul Anton,MF,26,0,0,,,,,,,,,,,,,,,
2018,Romania,Cristian B?lgr?dean,GK,29,0,0,,,,,,,,,,,,,,,
2018,Romania,Florin Gardo?,"DF,MF",29,0,0,,,,,,,,,,,,,,,
2018,Romania,Silviu Lung Jr.,GK,28,0,0,,,,,,,,,,,,,,,
2018,Romania,Alexandru M??el,DF,28,0,0,,,,,,,,,,,,,,,
2018,Romania,Florin Ni??,GK,30,0,0,,,,,,,,,,,,,,,
2018,Romania,R?zvan Ra?,DF,36,0,0,,,,,,,,,,,,,,,
2018,Romania,Bogdan ?îru,DF,23,0,0,,,,,,,,,,,,,,,
2019,Romania,Cristian S?punaru,DF,34,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Ciprian T?t?ru?anu,GK,32,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,Nicolae Stanciu,"MF,FW",25,6,6,517,5.7,2,1,3,1,1,1,0,0,0.35,0.17,0.52,0.17,0.35
2019,Romania,Alexandru Chipciu,MF,29,5,5,413,4.6,1,1,2,1,0,0,3,0,0.22,0.22,0.44,0.22,0.44
2019,Romania,Paul Anton,MF,27,5,4,378,4.2,0,0,0,0,0,0,3,0,0,0,0,0,0
2019,Romania,Nicu?or Bancu,DF,25,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,Cristian Manea,DF,20,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,Alexandru Maxim,MF,28,5,4,352,3.9,1,1,2,1,0,0,1,0,0.26,0.26,0.51,0.26,0.51
2019,Romania,George ?ucudean,FW,27,4,4,303,3.4,2,0,2,2,0,0,0,0,0.59,0,0.59,0.59,0.59
2019,Romania,Claudiu Ke?erü,"MF,FW",31,6,3,284,3.2,1,0,1,1,0,0,1,0,0.32,0,0.32,0.32,0.32
2019,Romania,R?zvan Marin,MF,22,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,Romania,Daniel Benzar,DF,20,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Cosmin Mo?i,DF,33,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Alin To?ca,DF,26,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Alexandru Mitri??,MF,23,3,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Gabriel Tama?,DF,34,2,2,133,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,Romania,Denis Dr?gu?,"MF,FW",19,2,2,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Mihai B?la?a,DF,23,2,1,150,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,George Pu?ca?,FW,22,2,1,107,1.2,1,0,1,1,0,0,1,0,0.84,0,0.84,0.84,0.84
2019,Romania,Tudor B?lu??,MF,19,2,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Mihai Pintilii,MF,33,1,1,72,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,Vlad Chiriche?,DF,28,1,1,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Ionu? Nedelcearu,DF,22,1,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Ciprian Deac,"FW,MF",32,2,0,36,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Romania,Dorin Rotariu,"FW,MF",23,3,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Constantin Budescu,"FW,MF",29,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Ianis Hagi,"FW,MF",19,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Alexandru Cicâld?u,MF,21,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Romania,Florin Ni??,GK,31,0,0,,,,,,,,,,,,,,,
2019,Romania,Costel Pantilimon,GK,31,0,0,,,,,,,,,,,,,,,
2019,Romania,Alexandru Pa?canu,DF,19,0,0,,,,,,,,,,,,,,,
2019,Romania,Adrian Stoian,MF,27,0,0,,,,,,,,,,,,,,,
2019,Romania,Florin T?nase,"FW,MF",23,0,0,,,,,,,,,,,,,,,
2020,Romania,Ciprian T?t?ru?anu,GK,34,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Nicu?or Bancu,DF,27,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Romania,Alin To?ca,DF,28,4,4,343,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Denis Alibec,FW,29,5,4,305,3.4,1,0,1,1,0,0,0,0,0.3,0,0.3,0.3,0.3
2020,Romania,Alexandru Maxim,MF,30,5,3,284,3.2,1,0,1,1,0,0,0,0,0.32,0,0.32,0.32,0.32
2020,Romania,Nicolae Stanciu,MF,27,4,3,278,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Romania,Andrei Burc?,DF,27,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2020,Romania,R?zvan Marin,MF,24,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Alexandru Cre?u,MF,28,3,2,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,George Pu?ca?,FW,24,4,2,184,2,1,0,1,1,0,0,0,0,0.49,0,0.49,0.49,0.49
2020,Romania,Alexandru Cicâld?u,MF,23,3,2,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Vlad Chiriche?,DF,30,2,2,163,1.8,0,1,1,0,0,0,0,0,0,0.55,0.55,0,0.55
2020,Romania,Ianis Hagi,"MF,FW",21,3,2,132,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Romania,Ciprian Deac,FW,34,2,2,121,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Romania,Gabriel Iancu,FW,26,3,1,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Ionu? Nedelcearu,DF,24,3,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Dan Nistor,MF,32,2,1,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Romania,Alexandru Mitri??,FW,25,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Mihai B?la?a,DF,25,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Camora,MF,33,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Florinel Coman,FW,22,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1
2020,Romania,Iulian Cristea,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Drago? Grigore,DF,33,1,1,90,1,1,0,1,1,0,0,1,0,1,0,1,1,1
2020,Romania,Cristian Manea,DF,22,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Florin T?nase,FW,25,1,1,86,1,0,1,1,0,0,0,0,0,0,1.05,1.05,0,1.05
2020,Romania,Sergiu Hanca,DF,28,1,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Valentin Cre?u,MF,31,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Dennis Man,FW,21,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Claudiu Ke?erü,FW,33,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Vasile Mogos,"DF,MF",27,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Eric Bicfalvi,"FW,MF",32,1,0,17,0.2,1,0,1,1,0,0,0,0,5.29,0,5.29,5.29,5.29
2020,Romania,Alexandru B?lu??,"FW,MF",26,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Cristian Ganea,"DF,MF",28,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Romania,Cristian Albu,"DF,MF",26,0,0,,,,,,,,,,,,,,,
2020,Romania,Cristian B?lgr?dean,GK,32,0,0,,,,,,,,,,,,,,,
2020,Romania,Sergiu Bu?,FW,27,0,0,,,,,,,,,,,,,,,
2020,Romania,David Lazar,GK,28,0,0,,,,,,,,,,,,,,,
2020,Romania,Bogdan Mitrea,DF,32,0,0,,,,,,,,,,,,,,,
2020,Romania,Florin Ni??,GK,33,0,0,,,,,,,,,,,,,,,
2020,Romania,Florin ?tefan,"DF,MF",24,0,0,,,,,,,,,,,,,,,
2020,Romania,Bogdan ?îru,DF,26,0,0,,,,,,,,,,,,,,,
2021,Romania,Ciprian T?t?ru?anu,GK,34,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,George Pu?ca?,FW,24,11,10,845,9.4,5,1,6,5,0,1,0,0,0.53,0.11,0.64,0.53,0.64
2021,Romania,Nicolae Stanciu,MF,27,10,9,760,8.4,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12
2021,Romania,R?zvan Marin,MF,24,7,7,572,6.4,0,1,1,0,0,0,1,0,0,0.16,0.16,0,0.16
2021,Romania,Ianis Hagi,MF,22,10,6,544,6,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17
2021,Romania,Nicu?or Bancu,DF,28,6,6,540,6,0,1,1,0,0,0,2,0,0,0.17,0.17,0,0.17
2021,Romania,Ionu? Nedelcearu,DF,24,6,6,484,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Romania,Claudiu Ke?erü,"FW,MF",34,9,6,431,4.8,6,2,8,6,0,0,0,0,1.25,0.42,1.67,1.25,1.67
2021,Romania,Ciprian Deac,"MF,FW",34,6,6,430,4.8,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21
2021,Romania,Alexandru Chipciu,"DF,MF",31,5,5,440,4.9,1,1,2,1,0,0,3,1,0.2,0.2,0.41,0.2,0.41
2021,Romania,Adrian Rus,DF,24,5,4,413,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Drago? Grigore,DF,34,4,4,360,4,0,1,1,0,0,0,3,0,0,0.25,0.25,0,0.25
2021,Romania,Tudor B?lu??,MF,21,4,4,348,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Alexandru Mitri??,"MF,FW",25,6,4,314,3.5,2,1,3,2,0,0,0,0,0.57,0.29,0.86,0.57,0.86
2021,Romania,Romario Benzar,DF,28,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Romania,Alin To?ca,DF,28,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Paul Anton,MF,29,3,3,263,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Romania,Vlad Chiriche?,DF,31,3,3,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Cristian S?punaru,DF,36,3,2,236,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Romania,Florin Andone,FW,27,4,2,217,2.4,1,0,1,1,0,0,0,0,0.41,0,0.41,0.41,0.41
2021,Romania,Alexandru Maxim,MF,30,4,2,192,2.1,1,1,2,0,1,1,1,0,0.47,0.47,0.94,0,0.47
2021,Romania,Cristian Manea,DF,23,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Florinel Coman,MF,22,3,2,158,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Alexandru Cicâld?u,MF,23,4,2,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Daniel Benzar,DF,23,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Mihai Bordeianu,MF,29,2,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Mihai B?la?a,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Andrei Burc?,DF,27,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Camora,DF,34,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Alexandru Cre?u,MF,28,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Iulian Cristea,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Vasile Mogos,DF,28,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Cosmin Mo?i,DF,36,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Romania,Florin ?tefan,DF,24,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Gheorghe Grozav,MF,30,2,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Denis Alibec,FW,30,2,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Dennis Man,"FW,MF",22,2,1,39,0.4,1,0,1,1,0,0,0,0,2.31,0,2.31,2.31,2.31
2021,Romania,Andrei Ivan,"FW,MF",24,1,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Gabriel Iancu,"FW,MF",26,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Romania,George ?ucudean,FW,29,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Dan Nistor,MF,32,2,0,30,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Romania,Dorin Rotariu,"FW,MF",25,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Romania,Constantin Budescu,"FW,MF",31,0,0,,,,,,,,,,,,,,,
2021,Romania,Sergiu Hanca,MF,28,0,0,,,,,,,,,,,,,,,
2021,Romania,David Lazar,GK,29,0,0,,,,,,,,,,,,,,,
2021,Romania,Silviu Lung Jr.,GK,31,0,0,,,,,,,,,,,,,,,
2021,Romania,Florin Ni??,GK,33,0,0,,,,,,,,,,,,,,,
2021,Romania,Costel Pantilimon,GK,33,0,0,,,,,,,,,,,,,,,
2021,Romania,Alexandru P?un,"FW,MF",25,0,0,,,,,,,,,,,,,,,
2021,Romania,Ionu? Radu,GK,23,0,0,,,,,,,,,,,,,,,
2022,Romania,Florin Ni??,GK,34,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Romania,Nicolae Stanciu,MF,28,10,10,769,8.5,1,0,1,1,0,1,1,0,0.12,0,0.12,0.12,0.12
2022,Romania,Vlad Chiriche?,DF,32,8,8,720,8,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12
2022,Romania,R?zvan Marin,MF,25,9,7,673,7.5,0,3,3,0,0,0,0,0,0,0.4,0.4,0,0.4
2022,Romania,Alexandru Cicâld?u,MF,24,8,5,486,5.4,2,0,2,2,0,0,1,0,0.37,0,0.37,0.37,0.37
2022,Romania,Dennis Man,"FW,MF",23,7,5,446,5,2,0,2,2,0,0,0,0,0.4,0,0.4,0.4,0.4
2022,Romania,Ianis Hagi,"FW,MF",23,8,5,445,4.9,2,1,3,2,0,0,1,0,0.4,0.2,0.61,0.4,0.61
2022,Romania,Ionu? Nedelcearu,DF,25,5,5,438,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Alin To?ca,DF,29,5,5,426,4.7,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21
2022,Romania,Andrei Ratiu,DF,23,5,5,402,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0
2022,Romania,Nicu?or Bancu,DF,29,5,4,384,4.3,1,2,3,1,0,0,2,0,0.23,0.47,0.7,0.23,0.7
2022,Romania,George Pu?ca?,FW,25,6,3,278,3.1,0,0,0,0,0,0,2,1,0,0,0,0,0
2022,Romania,Andrei Burc?,DF,28,4,3,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Adrian Rus,DF,25,4,3,273,3,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33
2022,Romania,Drago? Nedelcu,MF,24,4,3,252,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0
2022,Romania,Florin T?nase,"MF,FW",27,4,3,250,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36
2022,Romania,Camora,DF,35,3,3,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Claudiu Ke?erü,FW,35,4,3,204,2.3,0,1,1,0,0,0,0,0,0,0.44,0.44,0,0.44
2022,Romania,Cristian Manea,DF,24,5,2,269,3,1,0,1,1,0,0,0,0,0.33,0,0.33,0.33,0.33
2022,Romania,Valentin Mihaila,MF,21,5,2,221,2.5,1,0,1,1,0,0,2,0,0.41,0,0.41,0.41,0.41
2022,Romania,Ovidiu Popescu,DF,27,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Romania,Denis Alibec,FW,31,3,2,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Deian Sorescu,FW,24,3,2,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Jovan Markovi?,FW,20,3,2,139,1.5,0,1,1,0,0,0,0,0,0,0.65,0.65,0,0.65
2022,Romania,Alexandru Maxim,MF,31,6,1,169,1.9,0,1,1,0,0,0,2,0,0,0.53,0.53,0,0.53
2022,Romania,Andrei Ivan,FW,25,4,1,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Olimpiu Moru?an,MF,22,3,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Andrei Cordea,FW,22,2,1,118,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Vasile Mogos,DF,29,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Romania,Alexandru Mitri??,FW,26,2,1,70,0.8,1,0,1,1,0,0,0,0,1.29,0,1.29,1.29,1.29
2022,Romania,Darius Olaru,MF,23,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Florinel Coman,MF,23,1,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Marius Marin,MF,23,2,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Eric Bicfalvi,"FW,MF",33,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Virgil Ghi??,DF,23,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Alexandru Cre?u,"DF,MF",29,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Cristian Albu,"DF,MF",28,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Enes Sali,MF,15,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Romania,Mihai Aioani,GK,22,0,0,,,,,,,,,,,,,,,
2022,Romania,David Lazar,GK,30,0,0,,,,,,,,,,,,,,,
2022,Romania,Hora?iu Moldovan,GK,24,0,0,,,,,,,,,,,,,,,
2022,Romania,Ionu? Radu,GK,24,0,0,,,,,,,,,,,,,,,
2022,Romania,Dorin Rotariu,"FW,MF",26,0,0,,,,,,,,,,,,,,,
2022,Romania,Andrei Vlad,GK,22,0,0,,,,,,,,,,,,,,,
2023,Romania,Nicu?or Bancu,DF,29,5,5,450,5,1,4,5,1,0,0,1,0,0.2,0.8,1,0.2,1
2023,Romania,R?zvan Marin,MF,26,6,5,381,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Romania,Andrei Burc?,"DF,FW",29,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0
2023,Romania,Vlad Chiriche?,DF,32,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Florin Ni??,GK,35,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Romania,Andrei Ratiu,DF,24,4,4,360,4,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25
2023,Romania,Marius Marin,MF,23,4,4,345,3.8,0,0,0,0,0,0,2,0,0,0,0,0,0
2023,Romania,Adrian Rus,DF,26,4,4,335,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Romania,George Pu?ca?,FW,26,5,3,305,3.4,2,1,3,2,0,1,1,0,0.59,0.3,0.89,0.59,0.89
2023,Romania,Deian Sorescu,"MF,FW",24,4,3,245,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Darius Olaru,MF,24,4,3,236,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Florin T?nase,"MF,FW",27,4,2,191,2.1,1,0,1,1,0,0,0,0,0.47,0,0.47,0.47,0.47
2023,Romania,Ionu? Radu,GK,25,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Denis Alibec,FW,31,4,2,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Alexandru Cicâld?u,"MF,FW",25,4,2,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Cristian Manea,DF,24,2,2,170,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Romania,Alexandru Maxim,MF,32,3,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Valentin Mihaila,FW,22,3,2,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Dennis Man,"MF,FW",23,2,2,128,1.4,1,0,1,1,0,0,0,0,0.7,0,0.7,0.7,0.7
2023,Romania,Camora,DF,35,2,1,125,1.4,0,1,1,0,0,0,0,0,0,0.72,0.72,0,0.72
2023,Romania,Nicolae Stanciu,MF,29,2,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Andrei Ivan,FW,25,2,1,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Octavian-George Popescu,MF,19,3,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Ionu? Nedelcearu,DF,26,2,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Marius ?tef?nescu,FW,23,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Iulian Cristea,MF,28,1,1,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Alexandru Cre?u,"DF,MF",30,2,0,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Andrei Cordea,"FW,MF",23,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Sergiu Hanca,MF,30,2,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Romania,Tudor B?lu??,"DF,MF",23,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
