SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Key
21,2.33,13,0,1,5,1,1,1,0.11,0,0,0,0,1,0,2023-2024_kaiojorge
27,2.64,25,0,0,1,0,1,5,0.49,5,0,0,0,0,0,2023-2024_jorginho
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
42,1.92,37,0,1,3,0,1,7,0.32,6,0,0,0,0,1,2023-2024_willianjose
31,1.65,23,0,1,7,0,0,5,0.27,3,0,0,2,0,0,2023-2024_joselu
48,3.77,36,0,5,3,4,0,14,1.1,7,0,4,1,2,0,2023-2024_diogojota
31,3.59,17,0,5,5,4,0,5,0.58,3,0,1,0,1,0,2023-2024_antoinejoujou
20,2.05,15,0,0,5,0,0,2,0.21,2,0,0,0,0,0,2023-2024_lukajovic
19,3,14,0,1,1,2,1,2,0.32,1,0,0,1,0,0,2023-2024_kamiljozwiak
20,2.06,16,0,2,1,1,0,1,0.1,1,0,0,0,0,0,2023-2024_juanmi
2,0.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_juanpe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_madsjuelandersen
10,0.74,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0,2023-2024_christopherjullien
25,0.87,22,2,0,0,1,0,1,0.03,1,0,0,0,0,0,2023-2024_anthonyjung
20,1.66,13,3,3,1,0,0,3,0.25,2,0,1,0,0,0,2023-2024_elijuniorkroupi
4,7.66,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2023-2024_hamedjuniortraore
16,3.77,13,0,2,1,0,0,0,0,0,0,0,0,0,0,2023-2024_hamedjuniortraore
79,3.81,43,1,19,8,6,2,10,0.48,5,0,1,3,0,1,2023-2024_viniciusjunior
61,4.25,16,41,1,2,1,0,4,0.28,0,3,0,0,1,0,2023-2024_josipjuranovic
11,2,8,2,0,1,0,0,3,0.54,1,1,0,1,0,0,2023-2024_davidjurasek
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_julianjustvan
46,4.05,30,8,5,2,1,0,2,0.18,2,0,0,0,0,0,2023-2024_julianjustvan
2,0.06,1,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024_filipjrgensen
12,0.99,11,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_mathiasjrgensen
31,2.02,28,0,0,2,1,0,0,0,0,0,0,0,0,0,2023-2024_mohamedkaba
14,1.75,12,0,1,1,0,0,1,0.12,1,0,0,0,0,0,2023-2024_sorykaba
22,0.87,15,0,3,3,1,0,2,0.08,1,0,1,0,0,0,2023-2024_ozankabak
5,0.52,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2023-2024_christiankabasele
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
32,1.67,25,0,2,2,1,2,4,0.21,3,0,0,1,0,0,2023-2024_issakabore
36,5.29,22,3,2,3,6,0,3,0.44,2,1,0,0,0,0,2023-2024_abdoulkaderbamba
2,5.63,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-2024_yayakaderfofana
61,2.28,55,2,0,3,1,0,5,0.19,5,0,0,0,0,0,2023-2024_pavelkaderabek
9,2.73,8,0,0,0,1,0,1,0.3,1,0,0,0,0,0,2023-2024_tinokadewere
21,2.42,18,0,1,1,1,0,1,0.12,1,0,0,0,0,0,2023-2024_tinokadewere
3,0.52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_kaiky
98,4.02,60,30,5,1,2,0,8,0.33,5,2,1,0,0,0,2023-2024_floriankainz
5,2.71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_sasakalajdzic
8,2.22,6,0,0,1,1,0,2,0.55,1,0,0,1,0,0,2023-2024_sasakalajdzic
70,2.95,49,1,5,6,9,0,7,0.29,3,0,0,1,3,0,2023-2024_arnaudkalimuendo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_yayahkallon
17,1.58,15,0,0,1,0,1,3,0.28,2,0,0,1,0,0,2023-2024_gedeonkalulu
6,1.44,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_pierrekalulu
47,2.74,34,0,5,3,3,2,2,0.12,1,0,0,1,0,0,2023-2024_daichikamada
23,1.74,19,2,0,1,0,1,3,0.23,3,0,0,0,0,0,2023-2024_warenkamanzi
38,2.07,33,0,0,2,1,2,3,0.16,3,0,0,0,0,0,2023-2024_boubacarkamara
51,2.06,41,2,3,2,1,2,5,0.2,4,0,0,1,0,0,2023-2024_hassanekamara
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_willykambwala
7,1.33,7,0,0,0,0,0,2,0.38,2,0,0,0,0,0,2023-2024_jakubkaminski
3,0.08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_thomaskaminski
38,2.51,33,0,2,1,1,1,3,0.2,3,0,0,0,0,0,2023-2024_kevinkampl
83,2.63,54,2,7,13,7,0,11,0.35,8,1,0,2,0,0,2023-2024_harrykane
68,4.18,48,12,5,3,0,0,9,0.55,7,1,1,0,0,0,2023-2024_leekang-in
4,2.24,2,0,1,0,1,0,2,1.12,1,0,0,0,1,0,2023-2024_yannkaramoh
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
9,2.85,6,0,1,1,1,0,1,0.32,0,0,0,1,0,0,2023-2024_yannkaramoh
57,1.96,49,0,0,2,1,5,5,0.17,5,0,0,0,0,0,2023-2024_atakankarazor
33,3.32,29,0,1,1,2,0,3,0.3,3,0,0,0,0,0,2023-2024_aymankari
47,2.37,41,1,3,0,0,2,2,0.1,2,0,0,0,0,0,2023-2024_emirkaric
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_loriskarius
11,2.88,7,3,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_jesperkarlsson
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_jonkarrikaburu
22,1.64,20,1,0,0,1,0,3,0.22,2,0,0,0,1,0,2023-2024_rickkarsdorp
57,3.46,34,15,1,2,5,0,6,0.36,2,2,0,1,1,0,2023-2024_grigoriskastanos
42,4.2,25,0,11,2,4,0,7,0.7,2,0,3,1,1,0,2023-2024_silaskatompa
20,1.73,15,0,1,2,1,1,3,0.26,2,0,0,1,0,0,2023-2024_panoskatseris
12,2.22,9,0,2,1,0,0,1,0.18,0,0,1,0,0,0,2023-2024_mikkelkaufmann
33,1.44,26,6,0,0,0,1,2,0.09,2,0,0,0,0,0,2023-2024_michaelkayode
14,1.93,7,0,5,1,0,1,1,0.14,0,0,0,1,0,0,2023-2024_moisekean
4,0.82,3,0,0,1,0,0,1,0.21,0,0,0,1,0,0,2023-2024_michaelkeane
1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_ibrahimakebe
4,0.69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_kevinkebenbiakolo
47,2.29,39,2,0,2,4,0,2,0.1,1,0,0,1,0,0,2023-2024_yassinekechta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_thilokehrer
19,1.29,13,1,0,5,0,0,4,0.27,3,0,0,1,0,0,2023-2024_thilokehrer
28,1.97,24,0,1,2,1,0,1,0.07,1,0,0,0,0,0,2023-2024_habibkeita
2,1.64,2,0,0,0,0,0,1,0.82,1,0,0,0,0,0,2023-2024_nabykeita
11,1.08,10,0,0,1,0,0,2,0.2,1,0,0,1,0,0,2023-2024_yannikkeitel
2,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_caoimhinkelleher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_thomaskeller
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
29,1.67,24,2,1,0,1,1,3,0.17,3,0,0,0,0,0,2023-2024_lloydkelly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_omarikellyman
1,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-2024_aljoschakemlein
57,3.8,28,22,1,3,2,1,8,0.53,4,2,0,0,2,0,2023-2024_tobiaskempe
32,1.46,25,0,0,4,2,1,4,0.18,2,0,0,0,1,1,2023-2024_miloskerkez
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_kainekesler-hayden
46,3.03,33,1,6,5,1,0,7,0.46,4,0,3,0,0,0,2023-2024_redakhadra
26,2.07,15,1,4,2,4,0,2,0.16,1,0,0,1,0,0,2023-2024_wahbikhazri
8,0.54,6,0,0,1,0,1,0,0,0,0,0,0,0,0,2023-2024_ranikhedira
40,2.53,26,0,5,4,5,0,6,0.38,3,0,2,0,1,0,2023-2024_kike
3,0.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_lucakilian
39,1.03,34,0,2,2,0,1,0,0,0,0,0,0,0,0,2023-2024_maxkilman
128,5.29,79,43,2,2,1,1,11,0.45,6,3,1,1,0,0,2023-2024_joshuakimmich
13,1.24,10,2,0,0,1,0,4,0.38,3,1,0,0,0,0,2023-2024_jakubkiwior
9,0.69,7,0,0,1,1,0,1,0.08,1,0,0,0,0,0,2023-2024_simonkjr
5,2.18,5,0,0,0,0,0,2,0.87,2,0,0,0,0,0,2023-2024_davyklaassen
22,0.84,19,1,0,2,0,0,2,0.08,2,0,0,0,0,0,2023-2024_christophklarer
71,2.23,54,0,4,9,1,3,11,0.35,8,0,1,1,1,0,2023-2024_timkleindienst
14,0.88,13,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_lukasklostermann
59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,2023-2024_justinkluivert
61,2.6,51,0,6,2,0,2,6,0.26,5,0,0,0,0,1,2023-2024_ansgarknauff
13,0.61,9,1,0,3,0,0,0,0,0,0,0,0,0,0,2023-2024_robinknoche
4,0.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_gregorkobel
18,0.59,15,0,0,3,0,0,3,0.1,3,0,0,0,0,0,2023-2024_robinkoch
3,0.14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2023-2024_philippkohn
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
28,1.15,22,0,2,4,0,0,0,0,0,0,0,0,0,0,2023-2024_dominikkohr
57,2.06,52,3,0,1,0,1,11,0.4,11,0,0,0,0,0,2023-2024_koke
24,0.99,18,0,3,2,1,0,1,0.04,1,0,0,0,0,0,2023-2024_seadkolasinac
28,2.59,12,0,11,2,3,0,6,0.56,2,0,3,0,1,0,2023-2024_lucakoleosho
50,3.55,39,0,3,3,5,0,8,0.57,7,0,1,0,0,0,2023-2024_randalkolomuani
1,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_randalkolomuani
5,3.81,2,1,0,0,2,0,0,0,0,0,0,0,0,0,2023-2024_mertkomur
29,2.44,25,0,3,1,0,0,2,0.17,2,0,0,0,0,0,2023-2024_cheickkonate
24,1.37,24,0,0,0,0,0,1,0.06,1,0,0,0,0,0,2023-2024_ibrahimakonate
27,1.66,21,0,0,1,4,1,3,0.18,3,0,0,0,0,0,2023-2024_geoffreykondogbia
2,0.93,1,0,0,0,1,0,2,0.93,1,0,0,0,1,0,2023-2024_abdoulkone
6,1.14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_amadoukone
5,1.61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_ibrahimakone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_ibrahimakone
59,3.4,42,0,7,6,4,0,3,0.17,0,0,0,2,1,0,2023-2024_manukone
34,1,25,1,2,2,3,1,6,0.18,3,1,0,0,1,1,2023-2024_ezrikonsa
122,4.18,90,23,6,2,1,0,12,0.41,11,1,0,0,0,0,2023-2024_teunkoopmeiners
33,1.64,31,0,2,0,0,0,3,0.15,3,0,0,0,0,0,2023-2024_odilonkossonou
71,3.52,42,22,0,7,0,0,5,0.25,2,2,0,1,0,0,2023-2024_filipkostic
36,2.98,29,0,0,2,5,0,2,0.17,2,0,0,0,0,0,2023-2024_christiankouame
14,1.54,12,0,0,2,0,0,0,0,0,0,0,0,0,0,2023-2024_rominiguekouame
13,1.36,8,2,0,1,1,1,2,0.21,1,0,0,1,0,0,2023-2024_koffikouao
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_tomaskoubek
14,4.01,11,1,1,0,1,0,1,0.29,1,0,0,0,0,0,2023-2024_therencekoudou
62,1.92,55,2,0,4,1,0,9,0.28,9,0,0,0,0,0,2023-2024_juleskounde
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
11,0.51,6,0,0,4,1,0,2,0.09,1,0,0,1,0,0,2023-2024_boubakarkouyate
8,3.4,5,0,0,2,0,1,1,0.42,1,0,0,0,0,0,2023-2024_cheikhoukouyate
54,3.14,47,0,2,4,1,0,6,0.35,5,0,0,1,0,0,2023-2024_mateokovacic
16,2.35,10,3,0,0,3,0,1,0.15,1,0,0,0,0,0,2023-2024_viktorkovalenko
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_matejkovar
17,4.01,8,0,1,5,3,0,2,0.47,1,0,0,0,1,0,2023-2024_dawidkownacki
18,1.77,13,3,1,0,1,0,1,0.1,1,0,0,0,0,0,2023-2024_emilkrafth
23,1.51,15,2,2,1,1,2,0,0,0,0,0,0,0,0,2023-2024_alexkral
135,5.53,81,39,7,3,4,1,16,0.65,12,1,2,0,1,0,2023-2024_andrejkramaric
5,1.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_christophkramer
2,3.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_franskratzig
22,1.47,18,0,0,1,3,0,3,0.2,2,0,0,0,1,0,2023-2024_tomkrau
28,1.44,21,3,3,0,1,0,3,0.15,2,0,0,0,1,0,2023-2024_rasmuskristensen
15,0.64,9,1,0,4,0,1,3,0.13,2,0,0,1,0,0,2023-2024_thomaskristensen
100,4.24,61,34,0,4,1,0,11,0.47,6,5,0,0,0,0,2023-2024_tonikroos
78,2.96,61,0,4,5,7,1,4,0.15,3,0,0,1,0,0,2023-2024_nikolakrstovic
10,1.31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_radekrunic
14,0.68,10,2,0,0,2,0,2,0.1,2,0,0,0,0,0,2023-2024_lukaskubler
110,4.61,66,23,10,5,6,0,7,0.29,4,2,1,0,0,0,2023-2024_takefusakubo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_mahmutkucuksahin
100,3.62,53,1,25,8,12,1,16,0.58,8,0,3,3,2,0,2023-2024_mohammedkudus
1,11.25,1,0,0,0,0,0,1,11.25,1,0,0,0,0,0,2023-2024_christiankuhlwetter
127,4.14,104,1,9,11,0,2,8,0.26,6,0,1,0,0,1,2023-2024_dejankulusevski
16,1.56,15,0,1,0,0,0,2,0.19,2,0,0,0,0,0,2023-2024_saelkumbedi
1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marashkumbulla
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_justinkumi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_layvinkurzawa
8,3.64,4,3,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_berkankutlu
72,3.1,57,6,0,3,6,0,4,0.17,4,0,0,0,0,0,2023-2024_dalerkuzyaev
155,5.1,80,15,26,16,14,4,16,0.53,6,0,3,3,3,1,2023-2024_khvichakvaratskhelia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_giorgikvernadze
17,5.44,8,0,5,3,1,0,1,0.32,1,0,0,0,0,0,2023-2024_moritz-bronikwarteng
21,1.84,18,0,1,1,1,0,2,0.18,2,0,0,0,0,0,2023-2024_grejohnkyei
49,2.58,36,9,1,2,1,0,3,0.16,1,2,0,0,0,0,2023-2024_giorgoskyriakopoulos
43,1.98,37,0,2,2,2,0,5,0.23,5,0,0,0,0,0,2023-2024_lucadelatorre
52,2.46,39,2,5,4,0,2,3,0.14,2,0,0,1,0,0,2023-2024_gaetanlaborde
56,2.2,39,0,5,6,6,0,9,0.35,4,0,2,1,2,0,2023-2024_alexandrelacazette
24,0.91,21,0,0,1,2,0,2,0.08,2,0,0,0,0,0,2023-2024_maxencelacroix
6,0.22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_albanlafont
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_yoellago
29,2.44,25,1,1,0,2,0,4,0.34,4,0,0,0,0,0,2023-2024_aissalaidouni
67,3.4,57,3,3,2,1,1,8,0.41,6,0,1,1,0,0,2023-2024_konradlaimer
19,2.28,18,0,0,0,1,0,1,0.12,1,0,0,0,0,0,2023-2024_stefanlainer
98,2.97,74,18,2,3,1,0,9,0.27,7,2,0,0,0,0,2023-2024_kennylala
28,2.96,27,0,0,0,1,0,1,0.11,1,0,0,0,0,0,2023-2024_adamlallana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_mathislambourde
20,3.89,17,0,1,0,1,1,2,0.39,2,0,0,0,0,0,2023-2024_eriklamela
39,2.53,26,0,5,6,1,1,6,0.39,3,0,2,1,0,0,2023-2024_mohamedlaminebayo
15,2.45,13,1,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_didierlamkelze
17,1.68,15,0,1,1,0,0,3,0.3,3,0,0,0,0,0,2023-2024_tariqlamptey
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
17,1.87,11,2,1,1,1,1,1,0.11,0,0,0,0,0,1,2023-2024_brunolanga
34,2.54,23,0,2,5,4,0,4,0.3,0,0,2,1,1,0,2023-2024_gianlucalapadula
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_aymericlaporte
8,0.4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_julienlaporte
26,1.29,16,0,2,5,3,0,4,0.2,1,0,0,1,2,0,2023-2024_cylelarin
8,1.36,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2023-2024_yasserlarouci
25,1.19,23,0,0,2,0,0,5,0.24,4,0,0,1,0,0,2023-2024_hugolarsson
8,0.67,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2023-2024_jamaallascelles
33,1.91,23,0,0,6,4,0,1,0.06,0,0,0,0,1,0,2023-2024_juanmilatasa
30,1.75,22,2,1,1,3,1,1,0.06,1,0,0,0,0,0,2023-2024_tonilato
110,3.4,67,16,12,7,8,0,8,0.25,4,1,0,2,1,0,2023-2024_armandlauriente
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_romeolavia
12,3.8,7,2,0,2,1,0,1,0.32,0,0,0,1,0,0,2023-2024_lazaro
58,2.62,36,18,2,1,1,0,5,0.23,4,1,0,0,0,0,2023-2024_valentinolazaro
60,2.8,38,13,1,6,1,1,3,0.14,3,0,0,0,0,0,2023-2024_darkolazovic
32,1.72,27,0,0,2,3,0,5,0.27,5,0,0,0,0,0,2023-2024_manuellazzari
28,1.66,20,1,1,4,2,0,4,0.24,1,0,0,2,1,0,2023-2024_theolebris
9,1.71,4,1,1,1,1,1,2,0.38,1,0,0,0,1,0,2023-2024_julienlecardinal
1,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_julienlecardinal
32,1.78,21,0,4,3,4,0,4,0.22,2,0,0,1,1,0,2023-2024_jeremyledouaron
57,3.36,47,4,2,2,1,1,1,0.06,1,0,0,0,0,0,2023-2024_enzolefee
13,2.17,11,2,0,0,0,0,1,0.17,1,0,0,0,0,0,2023-2024_vincentlegoff
17,0.62,15,0,0,1,1,0,1,0.04,1,0,0,0,0,0,2023-2024_robinlenormand
1,0.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_nicolaleali
135,4.83,92,5,23,5,10,0,26,0.93,17,0,8,0,1,0,2023-2024_rafaelleao
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
4,6.67,3,1,0,0,0,0,1,1.67,1,0,0,0,0,0,2023-2024_adrienlebeau
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_jean-louisleca
8,0.27,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024_benjaminlecomte
7,0.21,3,4,0,0,0,0,2,0.06,1,1,0,0,0,0,2023-2024_jeremiasledesma
84,3,60,0,5,9,3,7,5,0.18,3,0,1,0,0,1,2023-2024_pierrelees-melou
24,0.8,19,0,0,1,3,1,3,0.1,3,0,0,0,0,0,2023-2024_diogoleite
1,0.24,1,0,0,0,0,0,1,0.24,1,0,0,0,0,0,2023-2024_maximleitsch
44,1.19,31,3,0,8,2,0,3,0.08,2,0,0,1,0,0,2023-2024_florianlejeune
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_stefanlekovic
35,1.57,29,4,1,1,0,0,7,0.31,7,0,0,0,0,0,2023-2024_inigolekue
3,1.66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_thomaslemar
47,1.42,42,0,0,4,1,0,5,0.15,4,0,0,0,1,0,2023-2024_mariolemina
1,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_alvarolemos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_rubenlendinez
15,1.17,11,1,0,3,0,0,1,0.08,1,0,0,0,0,0,2023-2024_clementlenglet
1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_berndleno
2,3.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_christopherlenz
1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0,2023-2024_christopherlenz
7,2.48,6,0,0,1,0,0,1,0.35,1,0,0,0,0,0,2023-2024_johannlepenant
55,2.06,49,0,1,3,1,1,4,0.15,4,0,0,0,0,0,2023-2024_jeffersonlerma
8,1.44,6,0,0,2,0,0,1,0.18,1,0,0,0,0,0,2023-2024_leoleroy
63,2.06,42,1,4,10,6,0,12,0.39,10,0,0,0,2,0,2023-2024_robertlewandowski
61,3.61,39,1,9,9,1,2,8,0.47,6,0,1,1,0,0,2023-2024_jamieleweling
15,1.67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_ricolewis
33,2.06,21,0,6,4,2,0,2,0.12,1,0,0,1,0,0,2023-2024_keanelewis-potter
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
14,1,13,0,0,1,0,0,1,0.07,1,0,0,0,0,0,2023-2024_philipplienhart
13,0.84,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0,2023-2024_matthijsdeligt
19,1.29,19,0,0,0,0,0,3,0.2,3,0,0,0,0,0,2023-2024_victorlindelof
24,5.01,17,3,3,1,0,0,0,0,0,0,0,0,0,0,2023-2024_jesperlindstrm
2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0,2023-2024_jesperlindstrm
36,1.74,27,4,1,2,2,0,1,0.05,1,0,0,0,0,0,2023-2024_karollinetty
77,3.33,54,1,7,4,9,2,12,0.52,9,0,1,1,1,0,2023-2024_samuellino
9,2.1,5,0,2,1,0,1,0,0,0,0,0,0,0,0,2023-2024_lucalipani
32,1.88,28,2,1,0,0,1,1,0.06,1,0,0,0,0,0,2023-2024_pollirola
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marcinlistkowski
36,2.47,28,0,2,1,3,2,5,0.34,3,0,1,0,1,0,2023-2024_valentinolivramento
61,2.68,52,1,1,5,1,1,2,0.09,1,0,0,1,0,0,2023-2024_dejanljubicic
7,2.55,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2023-2024_javierllabres
22,0.91,19,0,0,2,1,0,2,0.08,2,0,0,0,0,0,2023-2024_diegollorente
48,1.68,40,0,3,2,3,0,8,0.28,7,0,0,1,0,0,2023-2024_marcosllorente
18,0.58,16,1,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_gautierlloris
2,0.91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_aboulo
28,4.96,22,2,1,2,1,0,3,0.53,3,0,0,0,0,0,2023-2024_giovanilocelso
88,2.41,77,1,4,1,4,1,4,0.11,4,0,0,0,0,0,2023-2024_stanislavlobotka
80,2.39,73,2,1,2,1,1,7,0.21,7,0,0,0,0,0,2023-2024_manuellocatelli
63,1.92,49,2,6,2,3,1,7,0.21,6,0,1,0,0,0,2023-2024_bradleylocko
10,0.77,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,2023-2024_tomlockyer
27,1.97,18,8,0,0,1,0,0,0,0,0,0,0,0,0,2023-2024_renanlodi
51,2.22,45,0,1,3,2,0,6,0.26,3,0,1,1,1,0,2023-2024_rubenloftus-cheek
3,1.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_andylogbo
SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,2023-2024_player
41,2.06,34,4,1,0,2,0,2,0.1,1,1,0,0,0,0,2023-2024_enzoloiodice
51,1.67,43,1,1,3,3,0,7,0.23,3,1,1,1,1,0,2023-2024_seanlongstaff
101,4.81,65,10,16,4,4,2,14,0.67,9,1,2,1,1,0,2023-2024_ademolalookman
2,0.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_noahloosli
3,0.1,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024_anthonylopes
13,0.6,8,1,1,3,0,0,1,0.05,1,0,0,0,0,0,2023-2024_davidlopez
79,2.68,65,0,5,2,3,4,11,0.37,9,0,1,1,0,0,2023-2024_diegolopez
42,2.61,33,0,5,4,0,0,0,0,0,0,0,0,0,0,2023-2024_ferminlopez
51,1.92,39,2,4,2,4,0,8,0.3,6,0,1,0,1,0,2023-2024_javilopez
19,2.14,14,3,0,1,0,1,2,0.23,1,1,0,0,0,0,2023-2024_maximelopez
5,3.21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_maximelopez
10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024_paulopez
58,2.47,34,15,2,4,0,3,3,0.13,2,0,0,0,0,1,2023-2024_unailopez
45,2.11,34,0,4,1,5,1,3,0.14,3,0,0,0,0,0,2023-2024_dionlopy
43,1.5,34,0,2,3,3,1,2,0.07,2,0,0,0,0,0,2023-2024_anthonylosilla
27,1.35,19,3,1,2,2,0,1,0.05,1,0,0,0,0,0,2023-2024_jordanlotomba
14,3.1,6,5,0,1,2,0,2,0.44,1,0,0,0,1,0,2023-2024_tomlouchet
46,4.8,25,16,1,3,1,0,3,0.31,2,1,0,0,0,0,2023-2024_imranlouza
