Year,Country,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90,Key
2022,albania ,0,0,,,,,,,,,,,,,,,,2021-2022_sherifkallaku
2022,albania ,0,0,,,,,,,,,,,,,,,,2021-2022_floriankamberi
2022,albania ,0,0,,,,,,,,,,,,,,,,2021-2022_gentianselmani
2023,albania ,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_ardianismajli
2023,albania ,4,4,306,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_ivanballiu
2023,albania ,4,4,295,3.3,0,1,1,0,0,0,1,0,0,0.31,0.31,0,0.31,2022-2023_amirabrashi
2023,albania ,4,3,285,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_klausgjasula
2023,albania ,4,3,284,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_elseidhysaj
2023,albania ,3,3,217,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_sokolcikalleshi
2023,albania ,4,2,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_freddieveseli
2023,albania ,3,2,202,2.2,1,0,1,0,1,1,0,0,0.45,0,0.45,0,0,2022-2023_armandobroja
2023,albania ,3,2,186,2.1,1,1,2,1,0,0,0,0,0.48,0.48,0.97,0.48,0.97,2022-2023_myrtouzuni
2023,albania ,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_etritberisha
2023,albania ,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_beratdjimsiti
2023,albania ,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_thomasstrakosha
2023,albania ,3,2,173,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_nedimbajrami
2023,albania ,3,2,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_kristjanasllani
2023,albania ,4,1,159,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_ylberramadani
2023,albania ,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_qazimlaci
2023,albania ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_marashkumbulla
2023,albania ,2,1,79,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_endricekici
2023,albania ,1,1,77,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_arlindajeti
2023,albania ,1,1,76,0.8,1,0,1,1,0,0,0,0,1.18,0,1.18,1.18,1.18,2022-2023_ermirlenjani
2023,albania ,1,1,72,0.8,1,0,1,1,0,0,0,0,1.25,0,1.25,1.25,1.25,2022-2023_taulantseferi
2023,albania ,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_bekimbalaj
2023,albania ,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_giacomovrioni
2023,albania ,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_eneamihaj
2023,albania ,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_eniscokaj
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_adrianbajrami
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_kastriotdermaku
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_albidoka
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_erionhoxhallari
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_elhankastrati
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_arbnormucolli
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_odiseroshi
2023,albania ,0,0,,,,,,,,,,,,,,,,2022-2023_gentianselmani
2024,albania ,8,8,562,6.2,3,2,5,3,0,0,1,0,0.48,0.32,0.8,0.48,0.8,2023-2024_jasirasani
2024,albania ,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_beratdjimsiti
2024,albania ,7,7,630,7,0,1,1,0,0,0,1,0,0,0.14,0.14,0,0.14,2023-2024_elseidhysaj
2024,albania ,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_mariomitaj
2024,albania ,7,7,630,7,0,2,2,0,0,0,0,0,0,0.29,0.29,0,0.29,2023-2024_ylberramadani
2024,albania ,8,7,593,6.6,1,1,2,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,2023-2024_kristjanasllani
2024,albania ,8,7,574,6.4,3,1,4,3,0,0,2,0,0.47,0.16,0.63,0.47,0.63,2023-2024_nedimbajrami
2024,albania ,8,7,494,5.5,1,1,2,0,1,2,2,0,0.18,0.18,0.36,0,0.18,2023-2024_sokolcikalleshi
2024,albania ,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_ardianismajli
2024,albania ,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_etritberisha
2024,albania ,7,4,393,4.4,2,0,2,2,0,0,1,0,0.46,0,0.46,0.46,0.46,2023-2024_taulantseferi
2024,albania ,6,4,329,3.7,0,1,1,0,0,0,0,0,0,0.27,0.27,0,0.27,2023-2024_myrtouzuni
2024,albania ,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_thomasstrakosha
2024,albania ,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_ivanballiu
2024,albania ,5,2,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_keidibare
2024,albania ,5,1,187,2.1,1,1,2,1,0,0,2,0,0.48,0.48,0.96,0.48,0.96,2023-2024_mirlinddaku
2024,albania ,5,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_klausgjasula
2024,albania ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_arlindajeti
2024,albania ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marashkumbulla
2024,albania ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_eneamihaj
2024,albania ,4,0,80,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_arbnormuja
2024,albania ,3,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_anismehmeti
2024,albania ,4,0,60,0.7,1,0,1,1,0,0,0,0,1.5,0,1.5,1.5,1.5,2023-2024_ernestmuci
2024,albania ,2,0,33,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_qazimlaci
2024,albania ,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_arbnormucolli
2024,albania ,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_armandosadiku
2024,albania ,0,0,,0,0,0,0,0,0,0,1,0,,,,,,2023-2024_freddieveseli
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_amirabrashi
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_naseraliji
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_andihadroj
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_elhankastrati
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_ermirlenjani
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_jonmersinaj
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_odiseroshi
2024,albania ,0,0,,,,,,,,,,,,,,,,2023-2024_lindonselahi
2017,andorra,2,2,180,2,1,0,1,1,0,1,0,0,0.5,0,0.5,0.5,0.5,2016-2017_ildefonslima
2017,andorra,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_marciovieira
2017,andorra,2,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_maxllovera
2017,andorra,2,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_marcpujol
2017,andorra,2,2,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_alexandremartinezpalau
2017,andorra,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jesusrubio
2017,andorra,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_marcvales
2017,andorra,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jordialaez
2017,andorra,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_josepgomes
2017,andorra,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ferranpol
2017,andorra,2,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ludovicclemente
2017,andorra,1,1,77,0.9,1,0,1,1,0,0,0,0,1.17,0,1.17,1.17,1.17,2016-2017_cristianmartinez
2017,andorra,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_victorrodriguez
2017,andorra,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_moisessannicolas
2017,andorra,1,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_marcgarcia
2017,andorra,2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_emiligarcia
2017,andorra,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_marcrebes
2017,andorra,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jordirubio
2017,andorra,1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_aaronsanchez
2017,andorra,2,0,29,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,2016-2017_sergimoreno
2017,andorra,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_gabiriera
2017,andorra,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_adriarodrigues
2018,andorra,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_maxllovera
2018,andorra,9,9,810,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_josepgomes
2018,andorra,9,9,810,9,0,0,0,0,0,0,4,0,0,0,0,0,0,2017-2018_ildefonslima
2018,andorra,9,9,794,8.8,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_marciovieira
2018,andorra,8,8,663,7.4,0,0,0,0,0,0,3,0,0,0,0,0,0,2017-2018_jordialaez
2018,andorra,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_marcvales
2018,andorra,9,7,609,6.8,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_marcpujol
2018,andorra,7,7,585,6.5,0,1,1,0,0,0,2,0,0,0.15,0.15,0,0.15,2017-2018_jesusrubio
2018,andorra,7,6,582,6.5,0,0,0,0,0,0,4,0,0,0,0,0,0,2017-2018_moisessannicolas
2018,andorra,7,6,581,6.5,1,0,1,1,0,0,0,1,0.15,0,0.15,0.15,0.15,2017-2018_marcrebes
2018,andorra,7,6,466,5.2,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_ludovicclemente
2018,andorra,5,5,385,4.3,0,0,0,0,0,0,5,1,0,0,0,0,0,2017-2018_jordirubio
2018,andorra,5,4,363,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_marcgarcia
2018,andorra,5,4,355,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_emiligarcia
2018,andorra,4,4,348,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_victorrodriguez
2018,andorra,5,4,332,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_cristianmartinez
2018,andorra,8,3,371,4.1,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,2017-2018_alexandremartinezpalau
2018,andorra,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_ferranpol
2018,andorra,5,1,51,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_gabiriera
2018,andorra,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_aaronsanchez
2018,andorra,3,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_victormoreira
2018,andorra,1,0,23,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_davidmaneiro
2018,andorra,3,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_julisanchez
2018,andorra,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_sebastiangomez
2018,andorra,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_josepayala
2018,andorra,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_sergimoreno
2018,andorra,0,0,,,,,,,,,,,,,,,,2017-2018_marcferre
2018,andorra,0,0,,,,,,,,,,,,,,,,2017-2018_adriarodrigues
2019,andorra,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_josepgomes
2019,andorra,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_ildefonslima
2019,andorra,6,6,537,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_joancervos
2019,andorra,6,6,532,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_moisessannicolas
2019,andorra,6,6,528,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_marcvales
2019,andorra,6,6,494,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_maxllovera
2019,andorra,5,5,437,4.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_marcrebes
2019,andorra,5,5,429,4.8,1,0,1,1,0,0,2,0,0.21,0,0.21,0.21,0.21,2018-2019_cristianmartinez
2019,andorra,5,5,429,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_jesusrubio
2019,andorra,5,3,272,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_victorrodriguez
2019,andorra,3,3,268,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019_marciovieira
2019,andorra,4,2,195,2.2,1,0,1,1,0,0,5,1,0.46,0,0.46,0.46,0.46,2018-2019_jordialaez
2019,andorra,2,2,148,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_ludovicclemente
2019,andorra,2,1,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_alexandremartinezpalau
2019,andorra,2,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_marcpujol
2019,andorra,2,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_sergimoreno
2019,andorra,2,1,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_ricardfernandez
2019,andorra,2,1,85,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_marcgarcia
2019,andorra,3,0,48,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_emiligarcia
2019,andorra,3,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jordirubio
2019,andorra,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_sebastiangomez
2019,andorra,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_julisanchez
2019,andorra,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_marcferre
2019,andorra,0,0,,,,,,,,,,,,,,,,2018-2019_xiscopires
2019,andorra,0,0,,,,,,,,,,,,,,,,2018-2019_ferranpol
2019,andorra,0,0,,,,,,,,,,,,,,,,2018-2019_adriarodrigues
2019,andorra,0,0,,,,,,,,,,,,,,,,2018-2019_luigisannicolas
2020,andorra,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_emiligarcia
2020,andorra,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_adriarodrigues
2020,andorra,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_jordirubio
2020,andorra,2,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_aaronsanchez
2020,andorra,2,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_josepgomes
2020,andorra,2,2,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marcrebes
2020,andorra,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marcgarcia
2020,andorra,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_moisessannicolas
2020,andorra,2,1,120,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_cristianmartinez
2020,andorra,2,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marcpujol
2020,andorra,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_sergimoreno
2020,andorra,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marciovieira
2020,andorra,1,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_joancervos
2020,andorra,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_luigisannicolas
2020,andorra,1,1,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_victorbernat
2020,andorra,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_jordialaez
2020,andorra,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_albertalavedra
2020,andorra,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_xiscopires
2020,andorra,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_ludovicclemente
2020,andorra,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_alexandremartinezpalau
2020,andorra,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marcferre
2020,andorra,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_albertreyes
2020,andorra,0,0,,,,,,,,,,,,,,,,2019-2020_lluisblanco
2020,andorra,0,0,,,,,,,,,,,,,,,,2019-2020_ricardfernandez
2020,andorra,0,0,,,,,,,,,,,,,,,,2019-2020_victorsilverio
2020,andorra,0,0,,,,,,,,,,,,,,,,2019-2020_marcvales
2021,andorra,10,10,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_maxllovera
2021,andorra,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_moisessannicolas
2021,andorra,10,10,896,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_josepgomes
2021,andorra,10,10,894,9.9,1,0,1,1,0,0,2,0,0.1,0,0.1,0.1,0.1,2020-2021_marcvales
2021,andorra,10,10,824,9.2,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,2020-2021_joancervos
2021,andorra,9,9,810,9,0,0,0,0,0,0,4,0,0,0,0,0,0,2020-2021_ildefonslima
2021,andorra,9,8,716,8,0,0,0,0,0,0,3,0,0,0,0,0,0,2020-2021_marcrebes
2021,andorra,8,8,680,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_marciovieira
2021,andorra,8,8,569,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_ludovicclemente
2021,andorra,7,7,588,6.5,0,0,0,0,0,0,6,0,0,0,0,0,0,2020-2021_jesusrubio
2021,andorra,7,7,541,6,2,0,2,2,0,0,3,0,0.33,0,0.33,0.33,0.33,2020-2021_cristianmartinez
2021,andorra,10,7,510,5.7,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,2020-2021_jordialaez
2021,andorra,6,4,318,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_alexandremartinezpalau
2021,andorra,7,3,300,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_victorrodriguez
2021,andorra,2,2,89,1,0,1,1,0,0,0,0,0,0,1.01,1.01,0,1.01,2020-2021_marcpujol
2021,andorra,3,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_sergimoreno
2021,andorra,2,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_emiligarcia
2021,andorra,2,1,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_julisanchez
2021,andorra,3,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_jordirubio
2021,andorra,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_ricardfernandez
2021,andorra,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_marcgarcia
2021,andorra,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_aaronsanchez
2021,andorra,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_sebastiangomez
2021,andorra,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_ferranpol
2021,andorra,0,0,,,,,,,,,,,,,,,,2020-2021_albertalavedra
2021,andorra,0,0,,,,,,,,,,,,,,,,2020-2021_marcferre
2021,andorra,0,0,,,,,,,,,,,,,,,,2020-2021_xiscopires
2021,andorra,0,0,,,,,,,,,,,,,,,,2020-2021_adriarodrigues
2022,andorra,9,9,810,9,1,0,1,1,0,0,0,0,0.11,0,0.11,0.11,0.11,2021-2022_maxllovera
2022,andorra,9,9,767,8.5,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_moisessannicolas
2022,andorra,8,8,676,7.5,3,0,3,3,0,0,2,0,0.4,0,0.4,0.4,0.4,2021-2022_marcvales
2022,andorra,9,7,684,7.6,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_jordialaez
2022,andorra,10,7,662,7.4,0,2,2,0,0,0,0,0,0,0.27,0.27,0,0.27,2021-2022_joancervos
2022,andorra,8,7,645,7.2,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_albertalavedra
2022,andorra,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_josepgomes
2022,andorra,9,6,532,5.9,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_marciovieira
2022,andorra,8,6,467,5.2,2,3,5,1,1,1,4,0,0.39,0.58,0.96,0.19,0.77,2021-2022_marcpujol
2022,andorra,8,6,456,5.1,1,1,2,1,0,0,1,1,0.2,0.2,0.39,0.2,0.39,2021-2022_ricardfernandez
2022,andorra,8,4,363,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_cristianmartinez
2022,andorra,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_ikeralvarez
2022,andorra,6,4,359,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2021-2022_marcrebes
2022,andorra,5,4,326,3.6,0,0,0,0,0,0,2,0,0,0,0,0,0,2021-2022_christiangarcia
2022,andorra,8,3,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_alexandremartinezpalau
2022,andorra,4,3,298,3.3,0,1,1,0,0,0,1,0,0,0.3,0.3,0,0.3,2021-2022_emiligarcia
2022,andorra,6,3,289,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_marcgarcia
2022,andorra,4,3,265,2.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2021-2022_jesusrubio
2022,andorra,5,3,243,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_aaronsanchez
2022,andorra,4,2,166,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_jordirubio
2022,andorra,4,2,158,1.8,1,0,1,1,0,0,0,0,0.57,0,0.57,0.57,0.57,2021-2022_sergimoreno
2022,andorra,2,2,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_ludovicclemente
2022,andorra,4,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_xaviervieira
2022,andorra,2,1,103,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021-2022_albertrosas
2022,andorra,3,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_ildefonslima
2022,andorra,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_victorbernat
2022,andorra,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_ericdepablos
2022,andorra,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_adriarodrigues
2022,andorra,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_luigisannicolas
2022,andorra,0,0,,,,,,,,,,,,,,,,2021-2022_xiscopires
2022,andorra,0,0,,,,,,,,,,,,,,,,2021-2022_albertreyes
2023,andorra,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_maxllovera
2023,andorra,6,5,506,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_albertalavedra
2023,andorra,6,5,473,5.3,1,0,1,1,0,0,1,0,0.19,0,0.19,0.19,0.19,2022-2023_joancervos
2023,andorra,6,4,402,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_marcrebes
2023,andorra,4,4,360,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,2022-2023_jesusrubio
2023,andorra,4,4,281,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_marcvales
2023,andorra,5,4,273,3,0,1,1,0,0,0,1,0,0,0.33,0.33,0,0.33,2022-2023_ricardfernandez
2023,andorra,6,3,358,4,2,0,2,2,0,0,0,0,0.5,0,0.5,0.5,0.5,2022-2023_albertrosas
2023,andorra,4,3,300,3.3,1,0,1,1,0,0,1,0,0.3,0,0.3,0.3,0.3,2022-2023_jordialaez
2023,andorra,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_ikeralvarez
2023,andorra,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_christiangarcia
2023,andorra,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_josepgomes
2023,andorra,4,3,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_xaviervieira
2023,andorra,6,3,229,2.5,1,0,1,1,0,0,0,0,0.39,0,0.39,0.39,0.39,2022-2023_marciovieira
2023,andorra,5,3,172,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_jordirubio
2023,andorra,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_ericdepablos
2023,andorra,3,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_marcgarcia
2023,andorra,4,2,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_marcpujol
2023,andorra,3,1,160,1.8,0,1,1,0,0,0,1,0,0,0.56,0.56,0,0.56,2022-2023_alexandremartinezpalau
2023,andorra,6,1,131,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_victorbernat
2023,andorra,2,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_kikopomares
