Passes_Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Completed,Offside_pass,Blocked,Key
168,164,3,0,1,7,6,1,0,98,1,8,2022-2023_goncalopaciencia
66,61,5,0,1,1,1,3,2,55,0,0,2022-2023_simonepafundi
1204,1152,46,37,4,4,5,7,0,1022,6,15,2022-2023_exequielpalacios
835,672,162,18,0,4,18,144,0,623,1,20,2022-2023_helibeltonpalacios
17,14,3,2,0,0,2,0,1,14,0,0,2022-2023_antepalaversa
1376,1153,208,75,6,14,192,7,126,979,15,31,2022-2023_isaacpalazoncamacho
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1274,1222,48,32,0,38,3,0,0,1051,4,15,2022-2023_joaopalhinha
1171,1139,30,24,0,8,7,6,0,977,2,10,2022-2023_nicolaspallois
193,191,2,0,0,1,7,1,1,167,0,1,2022-2023_colepalmer
1435,1388,43,38,0,11,2,3,0,1212,4,12,2022-2023_erikpalmer-brown
729,606,121,9,0,0,47,98,14,572,2,27,2022-2023_emersonpalmieri
75,73,0,0,0,0,3,0,0,46,2,4,2022-2023_milospantovic
168,157,10,7,0,3,1,3,0,138,1,8,2022-2023_flaviopaoletti
19,19,0,0,0,1,0,0,0,17,0,0,2022-2023_antoniospapadopoulos
1157,1075,73,21,13,11,22,1,1,907,9,28,2022-2023_lucaspaqueta
126,121,5,1,5,2,1,1,1,110,0,3,2022-2023_lucaspaqueta
521,493,25,12,1,3,2,12,0,464,3,2,2022-2023_aitorparedes
211,190,20,6,0,3,22,14,0,159,1,4,2022-2023_kevinparedes
778,679,98,51,3,4,51,4,43,681,1,4,2022-2023_leandroparedes
70,65,5,5,1,1,0,0,0,68,0,0,2022-2023_leandroparedes
2569,2249,310,178,7,29,144,5,127,2224,10,29,2022-2023_danielparejo
1646,1305,332,31,1,7,59,300,1,1263,9,50,2022-2023_fabianoparisi
3,3,0,0,0,0,0,0,0,3,0,0,2022-2023_moisesparragutierrez
114,84,30,2,0,0,6,28,0,74,0,6,2022-2023_raulparra
1985,1923,59,32,11,12,9,27,0,1731,3,20,2022-2023_thomaspartey
7,7,0,0,0,0,1,0,0,6,0,0,2022-2023_marcopasalic
705,676,26,11,0,3,5,5,0,567,3,18,2022-2023_mariopasalic
8,8,0,0,0,0,0,0,0,5,0,0,2022-2023_pascu
40,34,6,0,1,0,2,6,0,30,0,3,2022-2023_felixpasslack
8,7,0,0,0,0,0,0,0,6,1,0,2022-2023_javierpastore
1063,979,82,43,0,18,0,0,0,947,2,1,2022-2023_patric
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
887,580,304,64,0,0,0,0,0,677,3,0,2022-2023_ruipatricio
649,503,145,7,1,0,39,137,1,488,1,14,2022-2023_nathanpatterson
28,27,1,0,0,0,0,0,1,23,0,1,2022-2023_paulinho
769,705,62,36,0,10,0,6,0,645,2,4,2022-2023_gabrielpaulista
2400,2242,152,34,2,16,45,117,0,2120,6,20,2022-2023_benjaminpavard
1176,780,392,113,0,1,0,0,0,832,4,3,2022-2023_jiripavlenka
520,458,61,18,7,10,58,4,34,386,1,10,2022-2023_dimitripayet
134,130,4,3,0,1,0,0,0,108,0,1,2022-2023_benpearson
173,135,38,3,0,2,4,35,0,121,0,4,2022-2023_kristianpedersen
696,506,187,16,0,7,46,162,9,473,3,22,2022-2023_madspedersen
832,673,158,8,0,2,76,148,2,641,1,32,2022-2023_alfonsopedraza
1449,1384,59,22,24,24,25,11,13,1251,6,25,2022-2023_pedri
950,919,26,10,2,10,34,12,3,771,5,18,2022-2023_pedro
76,69,7,1,1,0,9,6,0,61,0,3,2022-2023_adriapedrosa
300,294,5,0,1,0,2,2,0,165,1,6,2022-2023_jordanpefok
77,56,21,5,0,0,0,0,0,64,0,0,2022-2023_gianlucapegolo
0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_dzenanpejcinovic
115,94,21,0,0,1,4,21,0,89,0,2,2022-2023_peterpekarik
80,71,9,1,0,0,3,0,0,61,0,6,2022-2023_pietropellegri
1114,908,205,86,12,10,162,6,100,816,1,24,2022-2023_lorenzopellegrini
168,142,26,1,0,3,15,25,0,137,0,4,2022-2023_lucapellegrini
431,315,113,13,1,7,54,81,19,292,3,23,2022-2023_lucapellegrini
21,19,2,1,0,0,1,1,0,11,0,2,2022-2023_theopellenard
16,15,1,0,0,0,0,1,0,15,0,0,2022-2023_facundopellistri
89,69,20,2,0,0,4,18,0,71,0,7,2022-2023_timotheepembele
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
27,22,5,1,0,0,0,0,0,25,0,0,2022-2023_inakipena
620,504,113,4,0,1,54,108,1,432,3,19,2022-2023_rubenpena
211,138,73,14,0,0,0,0,0,141,0,0,2022-2023_patrickpentz
694,641,51,15,2,3,42,10,24,558,2,19,2022-2023_nicolaspepe
27,25,2,0,0,0,0,0,0,18,0,1,2022-2023_ricardopepi
666,646,19,14,3,2,11,3,2,554,1,11,2022-2023_pepin
12,12,0,0,0,0,1,0,0,10,0,0,2022-2023_albertoperea
79,72,7,0,0,0,6,3,0,50,0,3,2022-2023_juanperea
1068,826,231,81,1,21,196,6,116,701,11,39,2022-2023_andreaspereira
79,63,15,0,0,0,9,15,0,56,1,2,2022-2023_brayannpereira
2068,1989,74,36,1,6,3,21,0,1950,5,8,2022-2023_danilopereira
387,366,19,6,1,7,34,3,9,257,2,14,2022-2023_mathiaspereiralage
322,259,61,9,0,0,16,50,0,252,2,14,2022-2023_ricardopereira
1277,1174,99,31,1,7,71,57,4,1038,4,40,2022-2023_robertopereyra
171,156,14,1,5,0,17,1,11,118,1,11,2022-2023_ayozeperez
391,372,14,2,2,0,7,5,0,308,5,15,2022-2023_ayozeperez
689,679,8,1,4,6,36,4,2,564,2,12,2022-2023_carlesperez
77,73,3,0,0,1,8,3,0,59,1,2,2022-2023_franciscoperez
1223,1122,88,47,4,27,58,19,18,927,13,34,2022-2023_kikeperez
236,184,49,10,0,2,40,1,23,169,3,4,2022-2023_lucasperez
574,455,113,9,1,4,54,104,0,436,6,19,2022-2023_luisperez
1807,1621,184,57,0,63,18,120,0,1538,2,13,2022-2023_nehuenperez
34,19,15,2,0,0,0,0,0,10,0,0,2022-2023_simoneperilli
351,267,83,20,0,1,0,0,0,265,1,0,2022-2023_mattiaperin
230,134,94,19,0,2,0,0,0,174,2,0,2022-2023_samueleperisan
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1121,895,221,16,0,13,196,138,67,713,5,43,2022-2023_ivanperisic
885,729,151,7,1,0,77,143,1,623,5,41,2022-2023_romainperraud
434,400,31,12,3,9,30,2,14,315,3,16,2022-2023_gaetanperrin
829,763,65,35,1,12,8,26,0,678,1,11,2022-2023_lucasperrin
21,20,0,0,0,0,0,0,0,18,1,1,2022-2023_maximoperrone
2025,1919,94,66,2,10,36,10,15,1719,12,43,2022-2023_matteopessina
434,387,41,0,4,10,3,1,0,316,6,9,2022-2023_andreapetagna
74,72,2,0,0,0,0,0,0,33,0,1,2022-2023_nilspetersen
34,32,2,0,0,0,0,1,0,18,0,2,2022-2023_lukaspetkov
4,4,0,0,0,0,0,0,0,3,0,0,2022-2023_cameronpeupion
1312,1253,55,52,1,8,2,3,0,1129,4,7,2022-2023_germanpezzella
534,410,123,13,0,3,34,109,1,419,1,16,2022-2023_giuseppepezzella
201,186,14,0,1,4,1,0,0,129,1,3,2022-2023_lucapfeiffer
42,34,8,2,0,0,7,1,5,27,0,2,2022-2023_maximilianphilipp
138,133,3,1,0,1,0,0,0,109,2,1,2022-2023_maximilianphilipp
313,310,2,2,0,2,0,0,0,289,1,1,2022-2023_kalvinphillips
82,80,2,2,0,2,0,0,0,71,0,0,2022-2023_nathanielphillips
558,501,51,0,0,1,14,2,0,379,6,12,2022-2023_krzysztofpiatek
25,23,1,0,0,0,3,0,0,13,1,0,2022-2023_robertopiccoli
97,95,2,0,0,2,1,1,0,62,0,5,2022-2023_robertopiccoli
978,940,34,10,0,0,11,14,0,756,4,21,2022-2023_charlespickel
1312,823,484,169,1,7,0,0,0,749,5,1,2022-2023_jordanpickford
1206,1156,43,30,0,10,17,13,0,943,7,6,2022-2023_amospieper
104,76,28,0,0,0,10,28,0,77,0,4,2022-2023_ronaelpierre-gabriel
364,295,69,10,0,1,19,59,0,287,0,9,2022-2023_ronaelpierre-gabriel
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
496,441,54,0,1,3,14,0,0,324,1,22,2022-2023_andreapinamonti
1149,1088,57,14,0,3,10,43,0,914,4,5,2022-2023_ethanpinnock
845,818,16,1,5,2,20,5,5,651,11,41,2022-2023_yeremipino
385,372,11,6,0,6,0,0,0,353,2,2,2022-2023_gerardpique
989,952,31,26,0,2,1,5,0,790,6,13,2022-2023_lorenzopirola
0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_niccolopisilli
246,218,28,4,0,0,25,2,17,195,0,3,2022-2023_markopjaca
640,614,21,3,5,4,23,3,0,468,5,22,2022-2023_oscarplano
782,712,69,6,3,1,54,34,23,582,1,31,2022-2023_gonzaloplata
1208,801,403,81,0,9,156,262,60,794,4,26,2022-2023_marvinplattenhardt
763,730,30,9,14,4,48,11,2,529,3,41,2022-2023_alassaneplea
401,391,9,7,0,2,5,1,0,307,1,11,2022-2023_tommasopobega
663,609,51,8,9,7,56,11,26,445,3,19,2022-2023_danielpodence
67,67,0,0,1,0,2,0,0,48,0,4,2022-2023_paulpogba
1,1,0,0,1,0,0,0,0,0,0,0,2022-2023_joelpohjanpalo
641,571,64,13,2,8,82,19,32,468,6,24,2022-2023_matteopolitano
160,142,13,1,0,1,2,0,0,84,5,3,2022-2023_sebastianpolter
292,280,9,0,1,4,1,1,0,218,3,8,2022-2023_ezequielponce
840,786,50,12,2,2,12,9,2,691,4,23,2022-2023_julienponceau
361,324,37,37,0,3,0,0,0,296,0,1,2022-2023_marinpongracic
890,612,278,71,0,3,0,0,0,614,0,1,2022-2023_nickpope
143,142,1,1,0,0,6,0,0,116,0,1,2022-2023_ukaszporeba
629,599,30,24,0,4,3,6,0,512,0,8,2022-2023_jacksonporozo
648,525,121,6,7,4,77,91,24,465,2,29,2022-2023_pedroporro
459,436,20,5,6,1,12,8,7,365,3,13,2022-2023_franciscoportillo
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
731,599,123,7,1,2,91,108,8,493,9,44,2022-2023_portu
1805,1489,311,35,4,16,49,276,0,1399,5,45,2022-2023_stefanposch
12,10,2,2,0,0,0,0,0,8,0,1,2022-2023_stefanposch
126,120,5,0,3,0,4,3,0,69,1,2,2022-2023_yussufpoulsen
45,42,3,3,1,0,4,0,0,34,0,1,2022-2023_josepozo
8,7,1,0,0,0,1,1,0,6,0,0,2022-2023_manuelpozo
1117,912,197,13,0,5,70,184,0,814,8,32,2022-2023_alejandropozopozo
270,254,14,2,2,0,15,5,2,200,2,15,2022-2023_dennispraet
91,86,5,1,2,2,0,0,0,58,0,0,2022-2023_abdonprats
1056,989,66,51,3,10,29,0,13,890,1,11,2022-2023_sanjinprcic
14,14,0,0,0,0,1,0,0,12,0,0,2022-2023_isaacprice
473,454,14,7,0,0,6,4,0,363,5,12,2022-2023_grischapromel
1323,1037,282,84,0,9,0,0,0,1061,4,0,2022-2023_ivanprovedel
590,572,17,2,0,1,36,10,2,450,1,22,2022-2023_javipuado
28,28,0,0,0,0,0,0,0,22,0,0,2022-2023_mehdipuchherrantz
36,27,8,1,0,0,5,4,3,22,1,1,2022-2023_tymoteuszpuchacz
274,237,35,3,4,0,18,23,9,193,2,9,2022-2023_arnaupuigmal
301,294,4,0,1,0,18,4,0,238,3,8,2022-2023_christianpulisic
56,55,1,1,0,1,5,0,0,34,0,4,2022-2023_ignaciopussetto
53,51,2,1,0,0,0,1,0,41,0,1,2022-2023_niklaspyyhtia
245,223,20,1,2,5,14,2,0,159,2,11,2022-2023_fabioquagliarella
338,264,73,5,0,0,54,60,8,221,1,14,2022-2023_giacomoquagliata
68,67,1,0,0,0,0,1,0,60,0,0,2022-2023_eduardoquaresma
2,2,0,0,0,0,1,0,0,0,0,0,2022-2023_joshuaquarshie
34,20,14,6,0,0,0,0,0,14,0,0,2022-2023_ghjuvanniquilichini
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
147,137,9,4,2,0,6,4,1,122,1,3,2022-2023_domingosquina
2,2,0,0,0,0,0,0,0,2,0,0,2022-2023_rubenquintanilla
1191,1153,32,16,2,6,34,15,0,971,6,22,2022-2023_adrienrabiot
473,440,29,1,2,5,76,3,25,298,4,23,2022-2023_nemanjaradonjic
265,252,12,12,2,3,0,0,0,214,1,1,2022-2023_ivanradovanovic
336,248,84,17,0,0,0,0,0,221,4,0,2022-2023_ionutradu
598,411,186,58,0,0,0,0,0,345,1,0,2022-2023_ionutradu
7,6,1,0,0,0,0,1,0,6,0,0,2022-2023_stefanradu
1088,1022,62,57,0,0,0,3,0,902,4,6,2022-2023_antonioraillo
4,4,0,0,0,0,0,0,0,3,0,0,2022-2023_antonioraimondo
1210,750,458,149,0,5,0,0,0,717,2,0,2022-2023_predragrajkovic
1241,1121,117,66,2,33,74,12,38,997,3,21,2022-2023_ivanrakitic
25,19,6,2,0,0,0,0,0,21,0,0,2022-2023_diantramaj
291,266,20,1,3,1,20,7,1,195,5,18,2022-2023_largieramazani
0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_simonramet
731,691,35,31,0,7,5,3,0,615,5,8,2022-2023_adilrami
149,141,4,0,0,0,6,0,0,79,4,5,2022-2023_chrisramos
2535,2453,80,47,2,38,13,27,0,2394,2,13,2022-2023_sergioramos
1111,872,237,83,0,6,0,1,0,761,2,3,2022-2023_aaronramsdale
1088,998,88,37,5,11,62,6,45,915,2,10,2022-2023_aaronramsey
889,880,3,2,3,3,18,1,0,728,6,26,2022-2023_jacobramsey
334,322,10,5,0,1,0,5,0,278,2,3,2022-2023_lucaranieri
19,15,4,1,0,0,0,0,0,16,0,0,2022-2023_andrearanocchia
255,242,13,7,3,9,13,2,4,201,0,6,2022-2023_filipporanocchia
119,103,16,2,1,1,10,13,1,98,0,0,2022-2023_lilianraolisoa
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1266,1072,185,35,12,26,172,42,108,915,9,30,2022-2023_raphinha
59,56,3,2,0,1,1,1,0,47,0,2,2022-2023_nicolairapp
729,702,24,5,2,2,58,18,1,543,3,40,2022-2023_elbarashani
817,790,22,2,2,6,24,9,0,627,5,31,2022-2023_marcusrashford
12,9,3,0,0,0,1,0,1,10,0,0,2022-2023_giacomoraspadori
452,409,43,16,0,6,32,1,19,348,0,14,2022-2023_giacomoraspadori
800,777,18,1,5,3,52,16,0,590,5,25,2022-2023_rafaelratao
1189,937,248,22,3,4,141,170,56,898,4,40,2022-2023_davidraum
325,194,131,32,0,0,0,0,0,213,0,0,2022-2023_nicolaravaglia
1130,982,146,30,1,20,33,115,1,917,2,21,2022-2023_rayanraveloson
1640,1181,455,185,0,19,0,1,0,1054,4,1,2022-2023_davidraya
1922,1858,59,34,0,25,4,11,0,1662,5,8,2022-2023_timream
334,316,15,2,4,1,39,4,4,187,3,16,2022-2023_anterebic
1197,943,250,5,0,9,99,245,0,827,4,45,2022-2023_arkadiuszreca
1,1,0,0,0,0,1,0,0,0,0,0,2022-2023_nathanredmond
1281,1225,51,14,0,4,54,5,3,988,5,46,2022-2023_harrisonreed
147,131,15,1,1,0,9,14,0,117,1,7,2022-2023_sergioreguilon
907,829,74,6,1,2,53,68,0,636,4,35,2022-2023_bobbyreid
855,678,176,58,0,2,0,0,0,685,1,1,2022-2023_pepereina
128,120,8,5,0,1,0,0,0,106,0,3,2022-2023_jeffreine-adelaide
329,312,16,5,2,0,13,1,8,285,1,5,2022-2023_jeffreine-adelaide
248,241,6,2,1,1,2,1,0,198,1,8,2022-2023_reinier
2,2,0,0,0,0,0,0,0,2,0,0,2022-2023_roccoreitz
700,671,27,9,0,3,1,18,0,642,2,0,2022-2023_karimrekik
1313,970,336,120,0,3,0,0,0,941,7,0,2022-2023_alexremiro
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
56,43,12,3,0,1,0,9,0,44,1,1,2022-2023_panagiotisretsos
568,525,42,19,0,1,19,3,6,450,1,21,2022-2023_marcoreus
0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_alejandrorevueltamontero
911,862,44,20,4,2,17,3,4,622,5,29,2022-2023_elvisrexhbecaj
314,287,26,10,0,4,17,10,6,248,1,9,2022-2023_gioreyna
1,1,0,0,0,0,0,0,0,1,0,0,2022-2023_chadiriad
454,402,48,15,3,2,44,3,22,352,4,11,2022-2023_nicoribaudo
1271,1202,66,48,1,9,4,1,0,1148,3,7,2022-2023_alexsandroribeiro
22,21,0,0,0,0,0,0,0,19,1,0,2022-2023_franckribery
1181,1111,66,52,2,4,31,1,13,1034,4,16,2022-2023_samuelericci
2135,2060,70,48,4,60,44,3,19,1846,5,26,2022-2023_declanrice
203,190,13,5,0,0,0,8,0,169,0,1,2022-2023_chrisrichards
279,270,9,0,4,1,16,0,0,196,0,13,2022-2023_richarlison
747,609,134,18,1,9,82,80,28,461,4,33,2022-2023_marcorichter
985,779,202,21,0,7,55,181,0,746,4,21,2022-2023_diegorico
45,38,7,2,0,0,0,4,1,34,0,2,2022-2023_jairoriedewald
1761,1297,453,191,0,21,1,1,0,1065,11,3,2022-2023_manuelriemann
1245,1186,56,36,2,29,21,5,1,1018,3,12,2022-2023_tomasrincon
225,163,62,15,0,0,0,0,0,179,0,0,2022-2023_remyriou
468,441,26,1,1,1,21,13,0,317,1,14,2022-2023_renaudripart
715,677,34,13,4,3,78,7,11,497,4,29,2022-2023_rodrigoriquelme
31,31,0,0,0,0,2,0,0,24,0,3,2022-2023_mattritchie
936,842,91,16,1,7,25,75,0,850,3,10,2022-2023_sergiroberto
1364,1211,147,68,10,15,137,12,64,1051,6,18,2022-2023_lucasrobertone
2265,1883,375,65,2,12,195,229,81,1803,7,41,2022-2023_andrewrobertson
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1910,1582,327,18,0,5,134,309,0,1404,1,51,2022-2023_antoneerobinson
122,70,52,20,0,0,0,0,0,63,0,0,2022-2023_joelrobles
39,33,6,1,0,0,0,5,0,30,0,0,2022-2023_joelroca
1295,1188,102,55,7,10,76,3,40,978,5,17,2022-2023_marcroca
719,676,38,33,1,5,1,4,0,587,5,7,2022-2023_enzoroco
61,38,23,8,0,0,0,0,0,29,0,0,2022-2023_marekrodak
857,828,24,17,4,1,8,2,0,711,5,14,2022-2023_sebastianrode
1051,1040,10,10,0,3,1,0,0,945,1,3,2022-2023_joerodon
2987,2943,43,37,2,26,6,3,0,2723,1,21,2022-2023_rodri
858,832,19,9,6,5,47,8,2,732,7,22,2022-2023_rodri
550,492,53,0,4,10,21,7,2,389,5,9,2022-2023_rodrigo
82,78,4,1,0,1,2,1,0,59,0,1,2022-2023_angelrodriguez
1057,950,103,54,5,16,83,1,47,833,4,12,2022-2023_oscarrodriguezarnaiz
685,647,32,9,5,14,32,1,7,537,6,31,2022-2023_danirodriguez
1688,1596,86,84,3,20,9,2,0,1464,6,14,2022-2023_guidorodriguez
91,90,1,1,0,0,13,0,0,60,0,5,2022-2023_miguelrodriguez
21,18,3,0,0,0,4,1,2,14,0,2,2022-2023_pablorodriguez
1757,1602,145,40,0,18,71,87,13,1439,10,31,2022-2023_ricardorodriguez
1050,991,51,6,2,6,22,9,18,918,8,24,2022-2023_rodrygo
303,282,21,1,2,0,20,20,0,194,0,21,2022-2023_madsroerslev
572,538,31,29,0,6,0,2,0,426,3,7,2022-2023_agustinrogel
2038,1647,385,53,1,22,113,332,0,1644,6,52,2022-2023_rogerio
18,18,0,0,0,0,0,0,0,13,0,2,2022-2023_merlinrohl
8,8,0,0,0,0,0,0,0,5,0,0,2022-2023_tonyrolke
36,34,2,2,0,0,0,0,0,34,0,0,2022-2023_filipporomagna
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1849,1688,161,91,1,13,0,2,0,1673,0,6,2022-2023_alessioromagnoli
74,71,3,3,0,0,0,0,0,61,0,0,2022-2023_simoneromagnoli
42,27,15,3,0,0,0,0,0,29,0,0,2022-2023_leonardoroman
1606,1523,80,60,4,20,0,19,0,1407,3,24,2022-2023_cristianromero
3,3,0,0,0,0,0,0,0,1,0,0,2022-2023_ivanromero
80,78,2,0,0,0,0,2,0,70,0,1,2022-2023_lukaromero
30,30,0,0,0,0,1,0,0,28,0,0,2022-2023_oriolromeu
1626,1576,43,41,3,12,13,2,0,1405,7,19,2022-2023_oriolromeu
162,157,5,0,2,1,3,1,0,121,0,10,2022-2023_cristianoronaldo
4,3,1,1,0,0,1,0,0,3,0,0,2022-2023_connorronan
29,28,1,0,0,0,0,1,0,22,0,0,2022-2023_salomonrondon
2109,2055,47,40,6,16,8,7,0,1855,7,22,2022-2023_valentinrongier
1912,1833,75,54,0,24,13,17,0,1587,4,21,2022-2023_martenderoon
1049,1022,25,17,1,3,11,8,0,930,2,9,2022-2023_pablorosario
4,3,1,0,0,0,0,0,0,3,0,0,2022-2023_francescorossi
18,14,4,2,0,0,2,2,0,15,0,0,2022-2023_tomrothe
457,402,54,24,4,2,26,1,21,385,1,6,2022-2023_joerothwell
2063,1923,138,67,1,23,0,12,0,1802,2,14,2022-2023_anthonyrouault
7,6,1,0,0,0,0,1,0,3,0,0,2022-2023_jeromeroussillon
438,332,102,4,2,0,36,98,0,307,4,14,2022-2023_jeromeroussillon
1363,1292,68,52,1,24,28,6,10,1206,3,15,2022-2023_nicolorovella
25,22,3,1,0,2,3,1,1,22,0,1,2022-2023_nicolorovella
2167,2097,67,63,0,30,1,3,0,1977,3,7,2022-2023_amirrrahmani
939,875,62,35,1,3,0,2,0,835,2,8,2022-2023_ruan
339,286,52,5,2,2,48,47,0,232,1,9,2022-2023_ruben
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
1617,1562,55,25,3,16,5,20,0,1486,0,14,2022-2023_antoniorudiger
442,387,53,21,0,1,41,0,30,330,2,8,2022-2023_sebastianrudy
262,255,7,4,0,3,0,0,0,231,0,0,2022-2023_danielerugani
631,527,102,5,0,2,38,96,1,515,2,10,2022-2023_matteoruggeri
1734,1427,300,70,2,30,110,188,42,1408,7,26,2022-2023_mariorui
841,691,148,18,1,10,31,130,0,647,2,22,2022-2023_aitorruibal
29,29,0,0,0,0,0,0,0,26,0,0,2022-2023_kaysruiz
1763,1716,44,25,9,11,13,15,4,1614,3,24,2022-2023_fabianruizpena
251,241,9,9,0,2,0,0,0,213,1,0,2022-2023_victorruiz
543,419,124,32,0,0,0,0,0,464,0,2,2022-2023_geronimorulli
50,37,13,5,0,0,0,0,0,37,0,0,2022-2023_alessandrorusso
60,58,2,1,0,1,0,1,0,46,0,0,2022-2023_francorusso
62,59,2,0,1,0,0,0,0,31,1,5,2022-2023_georginiorutter
158,157,1,0,1,2,11,0,0,95,0,12,2022-2023_georginiorutter
501,374,125,4,1,4,41,119,2,350,2,16,2022-2023_julianryerson
998,846,152,10,2,2,50,142,0,817,0,28,2022-2023_julianryerson
1280,1021,257,94,0,0,0,0,0,888,2,2,2022-2023_frederikrnnow
1200,854,341,81,0,3,0,0,0,837,5,1,2022-2023_josesa
949,769,176,19,0,1,17,157,0,780,4,25,2022-2023_youssoufsabaly
280,233,47,3,0,2,8,44,0,228,0,2,2022-2023_halidsabanovic
461,390,69,33,3,8,54,3,32,310,2,11,2022-2023_abdelhamidsabiri
307,293,9,4,2,3,4,2,1,237,5,7,2022-2023_marcelsabitzer
466,451,12,6,1,2,5,4,1,402,3,3,2022-2023_marcelsabitzer
1240,1033,204,23,2,1,36,180,1,999,3,27,2022-2023_falayesacko
36,32,3,0,0,0,0,1,0,22,1,2,2022-2023_umarsadiq
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
13,13,0,0,0,1,0,0,0,13,0,0,2022-2023_umarsadiq
621,573,46,5,3,2,48,36,5,480,2,12,2022-2023_alexissaelemaekers
195,184,9,0,1,0,5,2,0,155,2,5,2022-2023_wesleysaid
447,435,9,1,4,3,32,7,1,316,3,17,2022-2023_allansaint-maximin
266,206,60,3,0,0,10,57,0,219,0,5,2022-2023_theosainte-luce
162,150,7,0,2,1,6,1,1,122,5,6,2022-2023_samuelsaiz
1430,1297,131,11,2,3,172,21,99,1054,2,62,2022-2023_bukayosaka
947,866,73,33,4,23,88,1,37,756,8,14,2022-2023_hamzasakhi
459,438,19,17,0,0,0,1,0,397,2,0,2022-2023_mamadousakho
46,40,6,4,0,0,4,1,0,36,0,5,2022-2023_jacoposala
121,120,1,0,0,0,8,1,0,94,0,4,2022-2023_ibrahimsalah
1185,1146,29,4,14,3,38,17,0,902,10,40,2022-2023_mohamedsalah
321,303,16,0,2,0,12,0,0,236,2,10,2022-2023_aminesalama
211,203,7,7,0,1,0,0,0,177,1,0,2022-2023_kikesalas
1865,1822,43,34,0,2,1,0,0,1698,0,8,2022-2023_williamsaliba
0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_dikeni-rafidsalifou
1196,1075,115,25,1,10,13,87,0,879,6,12,2022-2023_mohammedsalisu
342,328,10,4,2,3,35,5,1,238,4,12,2022-2023_rolandsallai
1456,1398,53,42,1,16,7,7,0,1198,5,13,2022-2023_yoannsalmier
208,188,16,0,1,0,37,15,1,119,4,20,2022-2023_salvi
893,772,118,48,3,23,92,5,62,715,3,17,2022-2023_lazarsamardzic
20,20,0,0,0,0,0,0,0,17,0,0,2022-2023_diadiesamassekou
584,511,70,0,2,6,13,0,0,389,3,30,2022-2023_mamasambabalde
1237,985,250,90,0,12,0,0,0,938,2,1,2022-2023_bricesamba
140,135,5,5,1,1,0,0,0,132,0,1,2022-2023_albertsambilokonga
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2022-2023_player
264,250,10,9,2,1,0,1,0,228,4,2,2022-2023_albertsambilokonga
396,311,85,6,0,1,33,71,8,312,0,7,2022-2023_juniorsambia
657,640,12,12,2,4,4,0,0,518,5,12,2022-2023_fedesanemeterio
691,632,58,2,1,5,2,2,0,524,1,18,2022-2023_antoniosanabria
12,11,1,0,0,0,2,0,0,9,0,0,2022-2023_leandrosanca
975,936,28,13,9,3,17,1,3,788,11,19,2022-2023_oihansancet
669,653,14,7,2,3,5,5,2,608,2,10,2022-2023_renatosanches
934,865,59,6,14,19,37,1,11,681,10,26,2022-2023_alexissanchez
447,410,36,3,0,7,32,25,1,312,1,22,2022-2023_antoniosanchez
594,583,10,7,0,1,2,3,0,515,1,10,2022-2023_davinsonsanchez
480,460,15,3,1,10,38,2,6,381,5,16,2022-2023_ivansanchez
1175,1119,51,41,1,23,5,4,0,962,5,13,2022-2023_javisanchez
1144,943,197,11,0,2,71,186,0,916,4,28,2022-2023_manusanchez
781,608,168,37,0,4,0,0,0,604,5,3,2022-2023_robertsanchez
776,760,14,0,4,3,17,8,5,647,2,28,2022-2023_jadonsancho
1256,1100,152,24,0,8,19,117,0,1081,4,13,2022-2023_alexsandro
1078,1053,20,0,9,3,16,9,5,880,5,22,2022-2023_leroysane
7,7,0,0,0,0,0,0,0,7,0,0,2022-2023_sidisane
