Season,home_team,away_team,home_score,away_score,result,Cmp,Int 90s,Carries,ProgressivegDist,LP_Cmp,Goals,Att,SCA90,Recievd ,Tackles_Won,Int Min,PenaltiesAttemped,LP_Att,PKatt_y,PrgDist,DribbleTkld,SCA,DribbleSucc,Int Goals,MP_Att,GoalsandAssists,ProgressiveReceive,TotDist_y,GA,Int Goals Per 90,Tackles_mid_3rd,Int Starts,NonPenaltyGoals,TouchesLive,Touches,Sh/90,Total_Tackles,PenaltyGoals,TouchesDef 3rd,DribblesAtt,TouchesAtt 3rd,MP_Cmp,Int Non Penalty Goals,SoTA,Int Non Penalty Goals Per 90,SP_Cmp,original_Season,original_home_team,original_away_team
4,10,35,2.0,2.0,Draw,-702.45,1.0300000000000002,-599.0999999999999,-2065.75,-142.0,20.0,-716.3499999999999,-0.1341666666666663,-686.45,-8.583333333333336,88.60000000000002,1.75,-297.0,1.75,-9400.0,9.333333333333336,20.83333333333333,1.6666666666666714,0.75,-275.4,21.75,42.08333333333334,-3031.5,,0.0174999999999999,-11.916666666666664,1.0,19.25,-772.8,-772.8,0.04,-23.33333333333333,0.75,-580.5,11.0,77.29166666666663,-275.65,1.0,,0.1225,-339.70000000000005,2021-2022,Czechia,Spain
4,32,34,4.0,1.0,Serbia,-38.0,-9.0,-113.0,-927.0,-239.0,-2.0,-419.0,-1.5099999999999998,82.0,1.0,-808.0,0.0,-668.0,0.0,-11777.0,-1.0,-12.0,-3.0,0.0,73.0,-4.0,-1.0,-1064.0,,0.0,-2.0,-9.0,-2.0,-368.0,-368.0,-0.6299999999999999,3.0,0.0,-758.0,-4.0,-63.0,52.0,0.0,,0.0,79.0,2021-2022,Serbia,Slovenia
4,36,26,1.0,2.0,Norway,310.5238095238095,2.992857142857144,187.38095238095235,547.0476190476188,-66.0,-2.666666666666667,361.71428571428567,-0.0808333333333335,230.8571428571429,-3.06666666666667,270.2380952380953,0.0,-110.4,0.0,-4259.2,0.5416666666666643,-11.625000000000014,-0.3333333333333321,-1.3333333333333333,226.7142857142857,-1.0,9.666666666666629,874.0,,-0.3333333333333333,-5.199999999999999,2.738095238095237,-2.666666666666667,430.1428571428572,430.1428571428572,0.1766666666666667,-4.866666666666667,0.0,-297.2857142857143,0.2083333333333286,-22.79166666666657,208.3333333333333,-0.9999999999999998,,-0.2733333333333334,71.14285714285717,2021-2022,Sweden,Norway
4,7,16,2.0,5.0,Georgia,165.0,0.5999999999999996,96.0,185.0,23.0,1.0,211.0,-89.5,84.0,-3.0,53.0,0.0,57.0,0.0,1788.0,0.0,6.0,2.0,0.0,161.0,2.0,1.0,351.0,,0.0,-7.0,0.0,1.0,266.0,266.0,-179.86,-5.0,0.0,357.0,2.0,11.0,149.0,0.0,,0.0,-7.0,2021-2022,Bulgaria,Georgia
4,3,11,1.0,2.0,Denmark,-62.89285714285711,2.433333333333333,-34.095238095238074,-133.61904761904702,-236.0,-0.3333333333333335,-84.9345238095234,0.1463333333333332,-96.57738095238108,-2.0249999999999986,218.7619047619048,-0.3333333333333333,-426.0,-0.3333333333333333,-12413.0,11.283333333333331,11.883333333333326,5.666666666666664,1.0,-14.577380952380963,1.166666666666667,34.53333333333336,-18.327380952380736,-30.0,0.3466666666666667,-1.283333333333335,2.4047619047619047,0.333333333333333,-85.92857142857156,-85.92857142857156,-0.6183333333333338,-3.3833333333333293,-0.6666666666666667,-974.0,16.700000000000003,105.98333333333328,-15.101190476190538,1.0,-115.0,0.3466666666666667,-36.23214285714289,2021-2022,Austria,Denmark
4,8,15,1.0,1.0,Draw,98.0,4.336111111111112,140.1111111111111,-513.333333333333,16.5,-0.5999999999999996,228.66666666666677,0.068,190.22222222222217,-5.833333333333336,386.1111111111111,0.8,0.5,0.8,4510.5,-20.9,-13.0,-30.1,-2.4,-62.66666666666663,-5.199999999999999,-81.19999999999999,-380.7777777777774,,-0.412,-11.666666666666668,3.75,-1.4000000000000004,312.1111111111113,311.8888888888878,-0.6520000000000001,-11.333333333333336,0.8,262.0,-51.1,-70.0,-81.66666666666663,-2.0,,-0.352,165.22222222222217,2021-2022,Croatia,France
4,19,0,1.0,1.0,Draw,-639.0,-0.3166666666666691,-366.6666666666666,-979.8333333333331,-122.0,-5.5,-694.3333333333333,0.0575000000000001,-439.5,-11.0,-26.5,0.0,-216.0,-1.5,-6862.0,-21.5,-38.75,-21.5,-1.5,-326.5,-5.0,-74.75,-1569.6666666666663,,-0.67,-5.0,-0.8333333333333339,-5.5,-738.5,-738.5,-0.7750000000000001,-11.0,0.0,-483.0,-43.0,-261.75,-303.6666666666667,-2.5,,-0.79,-270.5,2021-2022,Iceland,Albania
4,1,24,0.0,0.0,Draw,,4.0,,,,,,,,,357.0,,,,,,,,0.0,,,,,,0.0,,4.0,,,,,,,,,,,0.0,,0.0,,2021-2022,Andorra,Moldova
4,17,12,1.0,1.0,Draw,175.73809523809564,-1.7202380952380958,161.66666666666674,613.8809523809523,-22.0,-3.2,140.5,0.6775000000000007,187.02380952380963,-8.399999999999999,-154.4166666666667,-1.8,-406.0,-1.8,-894.0,-8.2,-12.050000000000011,-4.25,-0.6,101.19047619047626,-1.4000000000000004,-92.5,727.4761904761899,-32.0,-0.138,-10.5,-1.7619047619047623,-1.6000000000000003,213.3809523809525,213.3809523809525,0.4780000000000002,-17.35,-1.6,63.0,-12.450000000000005,-194.85,115.30952380952374,-0.4,-81.0,-0.0919999999999999,69.80952380952374,2021-2022,Germany,England
4,20,18,2.0,1.0,Italy,-659.090909090909,-0.1727272727272719,-500.9090909090909,-1722.0,-20.0,11.833333333333334,-670.7272727272727,0.6187500000000004,-583.3636363636365,29.875,-16.363636363636374,5.333333333333333,-26.0,5.333333333333333,-2924.0,13.14583333333333,46.66666666666667,19.64583333333333,-2.0,-506.27272727272725,16.0,72.85416666666666,-3095.0,4.0,0.1966666666666666,23.875,-0.545454545454545,7.5,-815.090909090909,-814.6363636363635,-0.286666666666667,49.0,4.333333333333333,-319.0,32.875,257.49999999999994,-490.8181818181818,-0.3333333333333333,9.5,0.3533333333333333,-187.8181818181818,2021-2022,Italy,Hungary
4,6,29,1.0,0.0,Bosnia,-4.0,2.0,-12.0,-76.0,58.0,13.0,-17.0,2.1500000000000004,-21.0,7.0,186.0,0.0,89.0,0.0,2391.0,23.0,91.0,15.0,0.0,3.0,19.0,199.0,-124.0,,-0.2399999999999999,3.0,4.0,13.0,-26.0,-26.0,1.99,13.0,0.0,114.0,38.0,496.0,2.0,0.0,,-0.2399999999999999,-7.0,2021-2022,Bosnia,Romania
4,40,25,1.0,2.0,Netherlands,-866.5,-2.8208333333333337,-646.0416666666663,-1297.5416666666663,-154.5,-7.5,-901.375,-2.0583333333333336,-758.2916666666663,-8.0,-253.91666666666657,-1.5,-318.0,-1.5,-8683.0,-15.625,-58.75,-21.916666666666668,-1.0,-441.20833333333326,-11.75,-105.875,-2421.208333333334,-16.5,-0.7275,-8.0,-2.458333333333334,-6.25,-941.7916666666664,-941.7916666666664,0.9375,-15.625,-1.25,-611.5,-37.54166666666666,-383.0416666666666,-438.45833333333326,-1.5,-64.0,-0.9275,-344.04166666666674,2021-2022,Wales,Netherlands
4,5,27,6.0,1.0,Belgium,313.99999999999966,1.2833333333333337,218.16666666666688,83.16666666666652,105.66666666666669,-8.0,175.1666666666663,1.5175,291.8333333333329,-0.75,116.83333333333329,-1.0,181.33333333333337,-1.0,8705.666666666668,4.600000000000001,9.849999999999994,8.700000000000003,-1.0,112.33333333333326,-9.5,-25.19999999999999,361.5,,-0.25,5.125,1.1666666666666663,-6.5,59.999999999999545,59.999999999999545,-1.08,-4.5,-1.5,601.0,13.549999999999995,-11.25,163.16666666666657,-0.5,,-0.125,143.83333333333331,2021-2022,Belgium,Poland
4,31,2,2.0,0.0,Scotland,842.4000000000001,-1.8999999999999997,666.0,1952.0,57.6,4.0,1024.4,-0.3399999999999998,798.5999999999999,10.8,-171.5,0.0,92.0,0.0,4352.8,-5.0,1.0,-9.5,2.0,441.8,4.0,37.0,3349.2,,0.245,9.7,-1.833333333333333,4.0,1132.4,1132.4,0.7600000000000002,25.200000000000003,0.0,314.0,-14.5,27.0,385.4,2.0,,0.27,409.0,2021-2022,Scotland,Armenia
4,28,10,2.0,0.0,Portugal,793.75,-0.2083333333333343,708.6666666666667,2221.583333333333,217.0,-10.666666666666666,782.75,1.1045833333333333,780.5833333333333,12.27777777777778,-17.0,0.0,409.0,0.0,12926.0,6.833333333333329,30.75,15.5,-1.0,328.66666666666663,-8.333333333333332,49.25,3452.833333333333,,0.1966666666666666,16.05555555555556,0.0,-11.666666666666666,827.8333333333333,828.0,-0.603333333333333,23.75,1.0,864.5,22.333333333333343,193.29166666666677,333.41666666666663,-1.3333333333333337,,0.0933333333333332,386.0,2021-2022,Portugal,Czechia
4,37,35,0.0,1.0,Spain,-384.28333333333376,-0.9283333333333332,-328.76666666666665,-1077.666666666667,17.0,5.0,-469.5166666666662,0.6908333333333334,-379.2833333333332,-4.25,-85.31666666666669,-0.25,23.5,-0.25,1311.5,8.708333333333336,16.33333333333333,7.541666666666671,0.75,-102.23333333333323,6.75,24.333333333333343,-1605.416666666666,18.5,-0.0124999999999999,-6.916666666666664,-0.75,5.25,-518.2166666666662,-518.2166666666662,-1.7899999999999998,-12.5,-0.25,329.0,16.25,-25.70833333333337,-75.56666666666666,1.0,35.0,0.0925000000000001,-255.53333333333347,2021-2022,Switzerland,Spain
4,26,34,0.0,0.0,Draw,-35.85714285714289,-5.542857142857143,-61.71428571428572,-374.7142857142858,-209.0,8.333333333333334,-326.71428571428567,0.561666666666667,76.14285714285711,15.4,-497.5714285714286,2.333333333333333,-594.6,2.333333333333333,-9921.8,24.291666666666664,42.29166666666667,23.0,2.6666666666666665,44.28571428571428,10.0,122.66666666666669,-187.0,,0.4733333333333333,15.2,-5.571428571428571,6.0,-221.1428571428572,-221.1428571428572,1.4433333333333336,26.200000000000003,2.333333333333333,-809.7142857142858,47.29166666666667,306.2916666666666,-5.0,2.333333333333333,,0.4133333333333333,128.85714285714283,2021-2022,Norway,Slovenia
4,36,32,0.0,1.0,Serbia,312.66666666666663,6.450000000000001,238.66666666666663,1099.333333333333,-36.0,7.666666666666667,454.0,1.9908333333333328,225.0,11.333333333333329,580.6666666666667,2.333333333333333,-37.0,2.333333333333333,-2404.0,25.83333333333333,42.66666666666666,25.666666666666668,1.3333333333333333,198.0,13.0,133.33333333333331,1751.0,,0.1399999999999999,12.0,6.166666666666666,5.333333333333333,577.0,577.0,2.2500000000000004,18.333333333333336,2.333333333333333,-349.0,51.5,346.5,151.33333333333331,1.3333333333333333,,0.1399999999999999,121.0,2021-2022,Sweden,Serbia
4,3,15,1.0,1.0,Draw,-771.8928571428571,1.6861111111111111,-618.8174603174602,-2324.119047619047,-45.5,-4.933333333333334,-820.6011904761904,-0.2906666666666666,-706.1884920634923,-20.458333333333336,150.53968253968247,-0.5333333333333333,-26.5,-0.5333333333333333,-3305.5,-18.866666666666667,-28.866666666666674,-28.933333333333337,-1.4,-440.5773809523809,-8.533333333333331,-77.66666666666663,-3430.438492063492,4.5,-0.0653333333333333,-13.750000000000004,1.8214285714285712,-4.066666666666667,-873.3174603174602,-873.5396825396838,-1.0153333333333336,-27.916666666666668,-0.8666666666666667,-329.0,-47.89999999999999,-183.7666666666667,-425.4345238095239,-1.0,-9.5,-0.0053333333333333,-278.0099206349207,2021-2022,Austria,France
4,11,8,0.0,1.0,Croatia,-807.0,-5.083333333333334,-724.8333333333333,-1677.166666666667,174.0,-4.0,-964.3333333333336,-0.5049999999999999,-799.8333333333334,-12.6,-454.33333333333337,-1.0,399.0,-1.0,4597.0,-9.25,-27.75,-4.5,0.0,-363.3333333333333,-4.5,-31.0,-3031.333333333333,,0.0,-0.8000000000000007,-4.333333333333334,-3.0,-1099.5,-1099.5,0.2550000000000003,-13.200000000000005,-1.0,383.0,-13.5,-219.75,-328.6666666666667,0.0,,0.0,-407.0,2021-2022,Denmark,Croatia
4,12,20,0.0,0.0,Draw,120.51948051948013,0.2012987012987008,123.90909090909088,412.2857142857142,101.0,-2.833333333333334,171.72727272727275,0.1424166666666666,125.5064935064936,-3.4750000000000014,18.36363636363637,-3.533333333333333,413.0,-3.533333333333333,6909.0,16.020833333333336,19.316666666666663,8.337499999999999,0.0,67.41558441558436,-2.6,99.07916666666668,1012.8571428571432,20.0,-0.1366666666666666,1.125,0.2240259740259738,-0.0999999999999996,155.37662337662323,154.92207792207773,-0.325333333333333,-0.3999999999999986,-2.733333333333333,302.0,24.27500000000001,194.18333333333345,46.67532467532476,0.1333333333333334,49.5,-0.0493333333333333,52.6753246753247,2021-2022,England,Italy
4,18,17,1.0,1.0,Draw,362.83333333333326,1.6916666666666669,215.3333333333333,695.8333333333335,-59.0,-5.8,358.5,-1.4386666666666676,270.83333333333326,-18.0,152.4166666666667,0.0,19.0,0.0,-3091.0,-20.96666666666667,-53.93333333333332,-23.73333333333333,2.6,337.66666666666663,-12.0,-79.43333333333334,1354.666666666667,8.0,0.078,-14.5,2.083333333333333,-5.8,446.33333333333326,446.33333333333326,0.1339999999999999,-31.25,0.0,-46.0,-44.7,-256.83333333333337,328.83333333333337,0.6,22.0,-0.2119999999999999,65.33333333333337,2021-2022,Hungary,Germany
4,40,5,1.0,1.0,Draw,-533.1666666666663,-0.8958333333333337,-383.79166666666686,-490.2916666666665,-173.5,-12.5,-481.2916666666663,-2.5525,-465.7916666666663,-4.75,-78.91666666666663,-2.0,-345.0,-2.0,-13299.0,-23.1,-73.85,-32.7,0.5,-258.70833333333326,-13.5,-151.3,-1281.125,-25.5,0.2,-10.625,-0.708333333333333,-11.0,-469.0416666666663,-469.0416666666663,0.8499999999999996,-12.0,-1.5,-1135.5,-56.05,-428.75,-276.70833333333326,0.0,-111.0,0.0,-226.04166666666663,2021-2022,Wales,Belgium
4,25,27,2.0,2.0,Draw,647.3333333333334,3.208333333333333,480.4166666666663,890.4166666666665,86.66666666666667,-13.0,595.25,1.0233333333333334,584.3333333333329,2.5,291.83333333333326,-1.5,154.33333333333337,-1.5,4089.666666666667,-2.875,-5.25,-2.083333333333332,0.5,294.83333333333326,-11.25,-70.625,1501.583333333334,,0.6775,2.5,2.916666666666667,-11.25,532.7499999999998,532.7499999999998,-1.1675000000000004,-0.875,-1.75,77.0,-4.958333333333343,-56.95833333333343,324.9166666666666,1.0,,0.8025,261.8333333333334,2021-2022,Netherlands,Poland
4,39,2,3.0,0.0,Ukraine,301.0,-1.5,220.5,627.5,-4.5,3.0,334.0,0.3574999999999999,301.0,-11.0,-136.5,0.0,-1.5,0.0,935.5,-6.25,-7.25,-4.0,3.0,87.0,3.0,6.75,978.0,,0.3349999999999999,-7.5,-1.5,3.0,296.0,296.0,1.13,-15.0,0.0,-155.0,-10.25,-25.5,74.0,3.0,,0.36,230.5,2021-2022,Ukraine,Armenia
4,29,14,1.0,0.0,Romania,-338.0,-1.7999999999999998,-249.0,-629.0,-281.0,-5.5,-425.0,0.0649999999999999,-242.0,-14.0,-168.0,-1.5,-564.0,-1.5,-17422.0,-8.5,-17.75,-5.5,-2.5,-170.0,-7.0,-46.75,-1157.0,,-0.125,-9.0,-2.5,-4.0,-505.0,-505.0,0.24,-27.0,-1.5,-1320.0,-14.0,-102.0,-131.0,-2.0,,-0.06,-171.0,2021-2022,Romania,Finland
4,23,38,0.0,2.0,Turkey,-358.0,0.96,-272.9,-1152.6,-71.0,-15.0,-366.7000000000001,0.8049999999999997,-325.70000000000005,5.5,88.39999999999998,-4.0,-84.5,-4.0,-2224.0,-22.0,-69.5,-21.0,2.5,-179.8,-14.0,-186.5,-1689.6,,0.36,4.0,1.5999999999999996,-13.0,-428.5,-428.5,-1.03,16.0,-2.0,-85.19999999999999,-43.0,-532.5,-177.5,2.0,,0.285,-145.7,2021-2022,Luxembourg,Turkey
4,35,10,2.0,0.0,Spain,702.45,-1.0300000000000002,599.0999999999999,2065.75,142.0,-20.0,716.3499999999999,0.1341666666666663,686.45,8.583333333333336,-88.60000000000002,-1.75,297.0,-1.75,9400.0,-9.333333333333336,-20.83333333333333,-1.6666666666666714,-0.75,275.4,-21.75,-42.08333333333334,3031.5,,-0.0174999999999999,11.916666666666664,-1.0,-19.25,772.8,772.8,-0.04,23.33333333333333,-0.75,580.5,-11.0,-77.29166666666663,275.65,-1.0,,-0.1225,339.70000000000005,2021-2022,Spain,Czechia
4,37,28,1.0,0.0,Switzerland,-475.5833333333337,-1.7499999999999991,-438.3333333333335,-1233.5,-58.0,-4.333333333333334,-535.9166666666663,-0.2795833333333335,-473.4166666666664,-7.944444444444443,-156.9166666666667,-2.0,-88.5,-2.0,-2214.5,-7.458333333333329,-35.25,-9.625,1.0,-155.4999999999999,-6.666666666666668,-67.0,-2026.749999999999,27.5,-0.2266666666666665,-11.05555555555556,-1.75,-2.333333333333334,-573.2499999999995,-573.4166666666663,-1.2266666666666668,-12.916666666666671,-2.0,45.0,-17.083333333333343,-296.29166666666674,-133.33333333333331,1.3333333333333337,76.0,-0.1233333333333331,-301.8333333333334,2021-2022,Switzerland,Portugal
4,26,36,3.0,2.0,Norway,-310.5238095238095,-2.992857142857144,-187.38095238095235,-547.0476190476188,66.0,2.666666666666667,-361.71428571428567,0.0808333333333335,-230.8571428571429,3.06666666666667,-270.2380952380953,0.0,110.4,0.0,4259.2,-0.5416666666666643,11.625000000000014,0.3333333333333321,1.3333333333333333,-226.7142857142857,1.0,-9.666666666666629,-874.0,,0.3333333333333333,5.199999999999999,-2.738095238095237,2.666666666666667,-430.1428571428572,-430.1428571428572,-0.1766666666666667,4.866666666666667,0.0,297.2857142857143,-0.2083333333333286,22.79166666666657,-208.3333333333333,0.9999999999999998,,0.2733333333333334,-71.14285714285717,2021-2022,Norway,Sweden
4,34,32,2.0,2.0,Draw,38.0,9.0,113.0,927.0,239.0,2.0,419.0,1.5099999999999998,-82.0,-1.0,808.0,0.0,668.0,0.0,11777.0,1.0,12.0,3.0,0.0,-73.0,4.0,1.0,1064.0,,0.0,2.0,9.0,2.0,368.0,368.0,0.6299999999999999,-3.0,0.0,758.0,4.0,63.0,-52.0,0.0,,0.0,-79.0,2021-2022,Slovenia,Serbia
4,16,7,0.0,0.0,Draw,-165.0,-0.5999999999999996,-96.0,-185.0,-23.0,-1.0,-211.0,89.5,-84.0,3.0,-53.0,0.0,-57.0,0.0,-1788.0,0.0,-6.0,-2.0,0.0,-161.0,-2.0,-1.0,-351.0,,0.0,7.0,0.0,-1.0,-266.0,-266.0,179.86,5.0,0.0,-357.0,-2.0,-11.0,-149.0,0.0,,0.0,7.0,2021-2022,Georgia,Bulgaria
4,11,3,2.0,0.0,Denmark,62.89285714285711,-2.433333333333333,34.095238095238074,133.61904761904702,236.0,0.3333333333333335,84.9345238095234,-0.1463333333333332,96.57738095238108,2.0249999999999986,-218.7619047619048,0.3333333333333333,426.0,0.3333333333333333,12413.0,-11.283333333333331,-11.883333333333326,-5.666666666666664,-1.0,14.577380952380963,-1.166666666666667,-34.53333333333336,18.327380952380736,30.0,-0.3466666666666667,1.283333333333335,-2.4047619047619047,-0.333333333333333,85.92857142857156,85.92857142857156,0.6183333333333338,3.3833333333333293,0.6666666666666667,974.0,-16.700000000000003,-105.98333333333328,15.101190476190538,-1.0,115.0,-0.3466666666666667,36.23214285714289,2021-2022,Denmark,Austria
4,15,8,0.0,1.0,Croatia,-98.0,-4.336111111111112,-140.1111111111111,513.333333333333,-16.5,0.5999999999999996,-228.66666666666677,-0.068,-190.22222222222217,5.833333333333336,-386.1111111111111,-0.8,-0.5,-0.8,-4510.5,20.9,13.0,30.1,2.4,62.66666666666663,5.199999999999999,81.19999999999999,380.7777777777774,,0.412,11.666666666666668,-3.75,1.4000000000000004,-312.1111111111113,-311.8888888888878,0.6520000000000001,11.333333333333336,-0.8,-262.0,51.1,70.0,81.66666666666663,2.0,,0.352,-165.22222222222217,2021-2022,France,Croatia
4,0,13,0.0,0.0,Draw,818.0,1.2666666666666684,608.6666666666666,1543.8333333333333,133.0,6.0,1000.3333333333331,1.1575,704.5,17.0,113.5,0.0,256.0,1.5,7478.0,25.5,51.75,26.5,2.5,395.5,6.0,101.25,2820.6666666666665,,0.79,12.0,1.333333333333334,6.0,1169.5,1169.5,2.325,27.0,0.0,557.0,52.0,347.25,338.6666666666667,2.5,,0.79,393.5,2021-2022,Albania,Estonia
4,12,18,0.0,4.0,Hungary,-538.5714285714289,0.0285714285714289,-377.0,-1309.7142857142858,81.0,9.0,-499.0,0.761166666666667,-457.8571428571429,26.4,2.0,1.8,387.0,1.8,3985.0,29.166666666666664,65.98333333333333,27.98333333333333,-2.0,-438.8571428571429,13.4,171.93333333333334,-2082.142857142857,24.0,0.06,25.0,-0.3214285714285712,7.4,-659.7142857142858,-659.7142857142858,-0.6120000000000001,48.6,1.6,-17.0,57.150000000000006,451.6833333333334,-444.1428571428571,-0.1999999999999999,59.0,0.3039999999999999,-135.1428571428571,2021-2022,England,Hungary
4,17,20,5.0,2.0,Germany,296.2575757575757,-1.518939393939395,285.5757575757576,1026.1666666666663,79.0,-6.033333333333334,312.22727272727275,0.8199166666666673,312.53030303030323,-11.875,-136.05303030303034,-5.333333333333333,7.0,-5.333333333333333,6015.0,7.820833333333336,7.2666666666666515,4.087499999999999,-0.6,168.60606060606062,-4.0,6.57916666666668,1740.333333333333,-12.0,-0.2746666666666666,-9.375,-1.5378787878787883,-1.7000000000000002,368.75757575757575,368.3030303030303,0.1526666666666671,-17.75,-4.333333333333333,365.0,11.825000000000005,-0.6666666666665719,161.9848484848485,-0.2666666666666666,-31.5,-0.1413333333333333,122.48484848484844,2021-2022,Germany,Italy
4,25,40,3.0,2.0,Netherlands,866.5,2.8208333333333337,646.0416666666663,1297.5416666666663,154.5,7.5,901.375,2.0583333333333336,758.2916666666663,8.0,253.91666666666657,1.5,318.0,1.5,8683.0,15.625,58.75,21.916666666666668,1.0,441.20833333333326,11.75,105.875,2421.208333333334,16.5,0.7275,8.0,2.458333333333334,6.25,941.7916666666664,941.7916666666664,-0.9375,15.625,1.25,611.5,37.54166666666666,383.0416666666666,438.45833333333326,1.5,64.0,0.9275,344.04166666666674,2021-2022,Netherlands,Wales
4,27,5,0.0,1.0,Belgium,-313.99999999999966,-1.2833333333333337,-218.16666666666688,-83.16666666666652,-105.66666666666669,8.0,-175.1666666666663,-1.5175,-291.8333333333329,0.75,-116.83333333333329,1.0,-181.33333333333337,1.0,-8705.666666666668,-4.600000000000001,-9.849999999999994,-8.700000000000003,1.0,-112.33333333333326,9.5,25.19999999999999,-361.5,,0.25,-5.125,-1.1666666666666663,6.5,-59.999999999999545,-59.999999999999545,1.08,4.5,1.5,-601.0,-13.549999999999995,11.25,-163.16666666666657,0.5,,0.125,-143.83333333333331,2021-2022,Poland,Belgium
4,2,31,1.0,4.0,Scotland,-842.4000000000001,1.8999999999999997,-666.0,-1952.0,-57.6,-4.0,-1024.4,0.3399999999999998,-798.5999999999999,-10.8,171.5,0.0,-92.0,0.0,-4352.8,5.0,-1.0,9.5,-2.0,-441.8,-4.0,-37.0,-3349.2,,-0.245,-9.7,1.833333333333333,-4.0,-1132.4,-1132.4,-0.7600000000000002,-25.200000000000003,0.0,-314.0,14.5,-27.0,-385.4,-2.0,,-0.27,-409.0,2021-2022,Armenia,Scotland
4,6,14,3.0,2.0,Bosnia,-342.0,0.2000000000000001,-261.0,-705.0,-223.0,7.5,-442.0,2.215,-263.0,-7.0,18.0,-1.5,-475.0,-1.5,-15031.0,14.5,73.25,9.5,-2.5,-167.0,12.0,152.25,-1281.0,,-0.365,-6.0,1.5,9.0,-531.0,-531.0,2.23,-14.0,-1.5,-1206.0,24.0,394.0,-129.0,-2.0,,-0.2999999999999999,-178.0,2021-2022,Bosnia,Finland
4,24,1,2.0,1.0,Moldova,,-4.0,,,,,,,,,-357.0,,,,,,,,0.0,,,,,,0.0,,-4.0,,,,,,,,,,,0.0,,0.0,,2021-2022,Moldova,Andorra
4,31,39,3.0,0.0,Scotland,541.4000000000001,-0.3999999999999994,445.5,1324.5,62.1,1.0,690.4000000000001,-0.6974999999999998,497.5999999999999,21.8,-35.0,0.0,93.5,0.0,3417.3,1.25,8.25,-5.5,-1.0,354.79999999999995,1.0,30.25,2371.2,,-0.0899999999999999,17.2,-0.333333333333333,1.0,836.4000000000001,836.4000000000001,-0.3699999999999996,40.2,0.0,469.0,-4.25,52.5,311.4,-1.0,,-0.0899999999999999,178.5,2021-2022,Scotland,Ukraine
4,8,11,2.0,1.0,Croatia,807.0,5.083333333333334,724.8333333333333,1677.166666666667,-174.0,4.0,964.3333333333336,0.5049999999999999,799.8333333333334,12.6,454.33333333333337,1.0,-399.0,1.0,-4597.0,9.25,27.75,4.5,0.0,363.3333333333333,4.5,31.0,3031.333333333333,,0.0,0.8000000000000007,4.333333333333334,3.0,1099.5,1099.5,-0.2550000000000003,13.200000000000005,1.0,-383.0,13.5,219.75,328.6666666666667,0.0,,0.0,407.0,2021-2022,Croatia,Denmark
4,15,3,2.0,0.0,France,771.8928571428571,-1.6861111111111111,618.8174603174602,2324.119047619047,45.5,4.933333333333334,820.6011904761904,0.2906666666666666,706.1884920634923,20.458333333333336,-150.53968253968247,0.5333333333333333,26.5,0.5333333333333333,3305.5,18.866666666666667,28.866666666666674,28.933333333333337,1.4,440.5773809523809,8.533333333333331,77.66666666666663,3430.438492063492,-4.5,0.0653333333333333,13.750000000000004,-1.8214285714285712,4.066666666666667,873.3174603174602,873.5396825396838,1.0153333333333336,27.916666666666668,0.8666666666666667,329.0,47.89999999999999,183.7666666666667,425.4345238095239,1.0,9.5,0.0053333333333333,278.0099206349207,2021-2022,France,Austria
4,5,40,2.0,1.0,Belgium,533.1666666666663,0.8958333333333337,383.79166666666686,490.2916666666665,173.5,12.5,481.2916666666663,2.5525,465.7916666666663,4.75,78.91666666666663,2.0,345.0,2.0,13299.0,23.1,73.85,32.7,-0.5,258.70833333333326,13.5,151.3,1281.125,25.5,-0.2,10.625,0.708333333333333,11.0,469.0416666666663,469.0416666666663,-0.8499999999999996,12.0,1.5,1135.5,56.05,428.75,276.70833333333326,0.0,111.0,0.0,226.04166666666663,2021-2022,Belgium,Wales
4,27,25,0.0,2.0,Netherlands,-647.3333333333334,-3.208333333333333,-480.4166666666663,-890.4166666666665,-86.66666666666667,13.0,-595.25,-1.0233333333333334,-584.3333333333329,-2.5,-291.83333333333326,1.5,-154.33333333333337,1.5,-4089.666666666667,2.875,5.25,2.083333333333332,-0.5,-294.83333333333326,11.25,70.625,-1501.583333333334,,-0.6775,-2.5,-2.916666666666667,11.25,-532.7499999999998,-532.7499999999998,1.1675000000000004,0.875,1.75,-77.0,4.958333333333343,56.95833333333343,-324.9166666666666,-1.0,,-0.8025,-261.8333333333334,2021-2022,Poland,Netherlands
4,38,23,3.0,3.0,Draw,358.0,-0.96,272.9,1152.6,71.0,15.0,366.7000000000001,-0.8049999999999997,325.70000000000005,-5.5,-88.39999999999998,4.0,84.5,4.0,2224.0,22.0,69.5,21.0,-2.5,179.8,14.0,186.5,1689.6,,-0.36,-4.0,-1.5999999999999996,13.0,428.5,428.5,1.03,-16.0,2.0,85.19999999999999,43.0,532.5,177.5,-2.0,,-0.285,145.7,2021-2022,Turkey,Luxembourg
